 ,Area,Mean,Min,Max,X,Y
1,0,176,176,176,1463.000,652.000
2,0,180,180,180,1443.500,638.500
3,0,185,185,185,1419.500,651.500
4,0,194,194,194,1441.500,623.500
5,0,205,205,205,1460.500,622.500
6,0,186,186,186,1457.500,736.500
7,0,170,170,170,1423.500,735.500
8,0,195,195,195,1386.500,739.500
9,0,194,194,194,1365.500,726.500
10,0,184,184,184,1363.500,697.500
11,0,179,179,179,1331.500,696.500
12,0,202,202,202,1324.500,724.500
13,0,192,192,192,1350.500,740.500
14,0,178,178,178,1326.500,746.500
15,0,193,193,193,1324.500,769.500
16,0,176,176,176,1325.500,806.500
17,0,169,169,169,1274.500,807.500
18,0,206,206,206,1266.500,801.500
19,0,173,173,173,1241.500,797.500
20,0,192,192,192,1251.500,761.500
21,0,212,212,212,1244.500,688.500
22,0,193,193,193,1194.500,714.500
23,0,187,187,187,1172.500,733.500
24,0,180,180,180,1170.500,705.500
25,0,186,186,186,1176.500,764.500
26,0,178,178,178,1095.500,718.500
27,0,207,207,207,1113.500,745.500
28,0,193,193,193,1056.500,794.500
29,0,193,193,193,1064.500,773.500
30,0,195,195,195,1414.500,778.500
31,0,212,212,212,1426.500,777.500
32,0,189,189,189,1451.500,797.500
33,0,197,197,197,1455.500,819.500
34,0,176,176,176,1438.500,818.500
35,0,173,173,173,1391.500,816.500
36,0,183,183,183,1398.500,840.500
37,0,181,181,181,1412.500,849.500
38,0,180,180,180,1426.500,851.500
39,0,164,164,164,1436.500,875.500
40,0,165,165,165,1406.500,873.500
41,0,174,174,174,1396.500,886.500
42,0,180,180,180,1262.500,850.500
43,0,163,163,163,1319.500,894.500
44,0,179,179,179,1316.500,903.500
45,0,165,165,165,1339.500,916.500
46,0,167,167,167,1232.500,894.500
47,0,187,187,187,1248.500,916.500
48,0,202,202,202,1115.500,855.500
49,0,185,185,185,1214.500,792.500
50,0,167,167,167,1094.500,863.500
51,0,195,195,195,1121.500,908.500
52,0,199,199,199,966.500,796.500
53,0,186,186,186,969.500,843.500
54,0,173,173,173,958.500,979.500
55,0,167,167,167,1027.500,961.500
56,0,165,165,165,1056.500,966.500
57,0,190,190,190,1069.500,1016.500
58,0,184,184,184,1055.500,1041.500
