 ,Area,Mean,Min,Max,X,Y
1,0,184,184,184,1417.000,751.000
2,0,219,219,219,1277.500,796.500
3,0,194,194,194,1223.500,799.500
4,0,204,204,204,1231.500,824.500
5,0,211,211,211,1236.500,845.500
6,0,203,203,203,1147.500,859.500
7,0,207,207,207,1119.500,846.500
8,0,187,187,187,1099.500,870.500
9,0,209,209,209,1093.500,883.500
10,0,202,202,202,1056.500,857.500
11,0,199,199,199,1056.500,916.500
12,0,210,210,210,1390.500,812.500
13,0,185,185,185,1357.500,835.500
14,0,187,187,187,1333.500,852.500
15,0,186,186,186,1328.500,873.500
16,0,183,183,183,1329.500,898.500
17,0,197,197,197,1312.500,913.500
18,0,199,199,199,1351.500,928.500
19,0,178,178,178,1323.500,944.500
20,0,196,196,196,1373.500,917.500
21,0,195,195,195,1424.500,873.500
22,0,183,183,183,1462.500,909.500
23,0,171,171,171,1433.500,910.500
24,0,168,168,168,1466.500,929.500
25,0,168,168,168,1454.500,962.500
26,0,194,194,194,1436.500,991.500
27,0,176,176,176,1426.500,1009.500
28,0,186,186,186,1413.500,1006.500
29,0,182,182,182,1405.500,980.500
30,0,183,183,183,1380.500,1014.500
31,0,162,162,162,1307.500,989.500
32,0,172,172,172,1294.500,948.500
33,0,169,169,169,1275.500,948.500
34,0,202,202,202,1235.500,898.500
35,0,194,194,194,1199.500,910.500
36,0,171,171,171,1169.500,970.500
37,0,177,177,177,1223.500,1012.500
38,0,194,194,194,1231.500,1019.500
39,0,200,200,200,1254.500,993.500
40,0,170,170,170,1266.500,1023.500
41,0,178,178,178,1189.500,1013.500
42,0,183,183,183,1219.500,1043.500
43,0,182,182,182,1408.500,1042.500
44,0,180,180,180,1381.500,1074.500
45,0,185,185,185,1368.500,1077.500
46,0,176,176,176,1354.500,1093.500
47,0,168,168,168,1354.500,1052.500
48,0,190,190,190,1322.500,1032.500
49,0,165,165,165,1313.500,1081.500
50,0,187,187,187,1320.500,1098.500
51,0,166,166,166,1338.500,1105.500
52,0,169,169,169,1321.500,1115.500
53,0,177,177,177,1248.500,1080.500
54,0,171,171,171,1218.500,1066.500
55,0,164,164,164,1174.500,1074.500
56,0,172,172,172,1160.500,1089.500
57,0,182,182,182,1179.500,1141.500
58,0,172,172,172,1260.500,1131.500
59,0,164,164,164,1322.500,1133.500
60,0,174,174,174,1338.500,1139.500
61,0,187,187,187,1364.500,1116.500
62,0,161,161,161,1380.500,1136.500
63,0,185,185,185,1376.500,1148.500
64,0,178,178,178,1383.500,1164.500
65,0,185,185,185,1377.500,1176.500
66,0,160,160,160,1390.500,1191.500
67,0,176,176,176,1404.500,1201.500
68,0,171,171,171,1413.500,1166.500
69,0,176,176,176,1421.500,1159.500
70,0,191,191,191,1427.500,1167.500
71,0,193,193,193,1431.500,1166.500
72,0,156,156,156,1429.500,1220.500
73,0,170,170,170,1386.500,1233.500
74,0,167,167,167,1383.500,1252.500
75,0,174,174,174,1406.500,1259.500
76,0,185,185,185,1460.500,1298.500
77,0,173,173,173,1422.500,1299.500
78,0,147,147,147,1422.500,1312.500
79,0,181,181,181,1397.500,1307.500
80,0,178,178,178,1391.500,1319.500
81,0,168,168,168,1355.500,1259.500
82,0,171,171,171,1342.500,1252.500
83,0,166,166,166,1337.500,1276.500
84,0,174,174,174,1328.500,1241.500
85,0,179,179,179,1320.500,1204.500
86,0,158,158,158,1348.500,1206.500
87,0,152,152,152,1276.500,1207.500
88,0,167,167,167,1216.500,1198.500
89,0,175,175,175,1243.500,1216.500
90,0,154,154,154,1256.500,1247.500
91,0,158,158,158,1226.500,1259.500
92,0,162,162,162,1145.500,1166.500
93,0,161,161,161,1125.500,1183.500
94,0,174,174,174,1100.500,1209.500
95,0,181,181,181,1105.500,1192.500
96,0,168,168,168,1129.500,1213.500
97,0,161,161,161,1153.500,1229.500
98,0,157,157,157,1460.500,1387.500
99,0,158,158,158,1444.500,1426.500
100,0,176,176,176,1412.500,1402.500
101,0,159,159,159,1371.500,1404.500
102,0,171,171,171,1361.500,1390.500
103,0,157,157,157,1358.500,1374.500
104,0,177,177,177,1352.500,1388.500
105,0,158,158,158,1426.500,1441.500
106,0,174,174,174,1436.500,1498.500
107,0,153,153,153,1426.500,1528.500
108,0,150,150,150,1406.500,1486.500
109,0,149,149,149,1399.500,1541.500
110,0,147,147,147,1359.500,1582.500
111,0,166,166,166,1337.500,1626.500
112,0,148,148,148,1312.500,1622.500
113,0,153,153,153,1326.500,1595.500
114,0,163,163,163,1331.500,1521.500
115,0,158,158,158,1339.500,1508.500
116,0,158,158,158,1388.500,1465.500
117,0,151,151,151,1371.500,1458.500
118,0,180,180,180,1339.500,1458.500
119,0,178,178,178,1333.500,1454.500
120,0,157,157,157,1287.500,1508.500
121,0,161,161,161,1256.500,1520.500
122,0,168,168,168,1242.500,1552.500
123,0,175,175,175,1239.500,1582.500
124,0,163,163,163,1202.500,1601.500
125,0,169,169,169,1184.500,1612.500
126,0,146,146,146,1113.500,1608.500
127,0,149,149,149,1089.500,1610.500
128,0,159,159,159,1082.500,1586.500
129,0,169,169,169,1104.500,1506.500
130,0,155,155,155,1075.500,1507.500
131,0,177,177,177,1109.500,1475.500
132,0,148,148,148,1161.500,1507.500
133,0,160,160,160,1220.500,1477.500
134,0,178,178,178,1246.500,1450.500
135,0,146,146,146,1281.500,1444.500
136,0,177,177,177,1330.500,1336.500
137,0,176,176,176,1295.500,1353.500
138,0,159,159,159,1272.500,1364.500
139,0,159,159,159,1248.500,1378.500
140,0,152,152,152,1220.500,1349.500
141,0,160,160,160,1213.500,1367.500
142,0,169,169,169,1241.500,1323.500
143,0,161,161,161,1264.500,1294.500
144,0,151,151,151,1204.500,1295.500
145,0,148,148,148,1154.500,1319.500
146,0,161,161,161,1125.500,1309.500
147,0,179,179,179,1114.500,1296.500
148,0,167,167,167,1119.500,1334.500
149,0,158,158,158,1082.500,1311.500
150,0,178,178,178,1163.500,1368.500
151,0,160,160,160,1173.500,1406.500
152,0,148,148,148,1183.500,1434.500
153,0,153,153,153,1157.500,1429.500
154,0,149,149,149,1103.500,1413.500
155,0,153,153,153,1097.500,1428.500
156,0,174,174,174,1038.500,1402.500
157,0,148,148,148,1258.500,1366.500
158,0,160,160,160,1218.500,1618.833
159,0,174,174,174,926.500,1603.500
160,0,175,175,175,836.500,1575.500
161,0,170,170,170,892.500,1425.500
162,0,154,154,154,1025.500,1359.500
163,0,179,179,179,1029.500,1205.500
164,0,166,166,166,912.500,1211.500
165,0,181,181,181,965.500,1001.500
166,0,187,187,187,797.167,1069.833
167,0,161,161,161,1835.500,1925.833
168,0,143,143,143,1806.167,1857.833
169,0,149,149,149,1710.167,1847.167
170,0,171,171,171,1604.833,1999.167
171,0,139,139,139,1626.167,2047.167
172,0,170,170,170,2290.167,1843.167
173,0,138,138,138,1761.500,2251.500
174,0,147,147,147,1722.500,2216.500
