 ,Area,Mean,Min,Max,X,Y
1,0,201,201,201,1734.000,786.000
2,0,152,152,152,1669.500,1200.500
3,0,163,163,163,1654.500,1261.500
4,0,166,166,166,1659.500,1289.500
5,0,161,161,161,1678.500,1327.500
6,0,155,155,155,1701.500,1340.500
7,0,151,151,151,1793.500,1361.500
8,0,142,142,142,1823.500,1362.500
9,0,150,150,150,1760.500,1338.500
10,0,139,139,139,1726.500,1398.500
11,0,145,145,145,1757.500,1413.500
12,0,145,145,145,1753.500,1430.500
13,0,149,149,149,1798.500,1426.500
14,0,145,145,145,1792.500,1435.500
15,0,152,152,152,1813.500,1421.500
16,0,162,162,162,1834.500,1437.500
17,0,143,143,143,1808.500,1453.500
18,0,145,145,145,1774.500,1471.500
19,0,154,154,154,1731.500,1544.500
20,0,144,144,144,1729.500,1551.500
21,0,141,141,141,1694.500,1541.500
22,0,137,137,137,1783.500,1585.500
23,0,160,160,160,1799.500,1591.500
24,0,146,146,146,1811.500,1564.500
25,0,149,149,149,1815.500,1599.500
26,0,152,152,152,1796.500,1633.500
27,0,144,144,144,1785.500,1615.500
28,0,162,162,162,1903.500,1623.500
29,0,152,152,152,1877.500,1580.500
30,0,158,158,158,1871.500,1547.500
31,0,154,154,154,1922.500,1475.500
32,0,140,140,140,1957.500,1495.500
33,0,145,145,145,1958.500,1563.500
34,0,154,154,154,1981.500,1557.500
35,0,147,147,147,1958.500,1588.500
36,0,152,152,152,2052.500,1598.500
37,0,146,146,146,1983.500,1431.500
38,0,168,168,168,1960.500,1409.500
39,0,172,172,172,1944.500,1391.500
40,0,154,154,154,1924.500,1373.500
41,0,153,153,153,1970.500,1342.500
42,0,167,167,167,2005.500,1348.500
43,0,175,175,175,2056.500,1223.500
44,0,165,165,165,2047.500,1283.500
45,0,160,160,160,1930.500,1092.500
46,0,220,220,220,2198.500,981.500
47,0,192,192,192,2204.500,1458.500
48,0,175,175,175,2147.500,1528.500
49,0,157,157,157,2226.500,1533.500
50,0,156,156,156,2192.500,1542.500
51,0,173,173,173,2373.500,1567.500
52,0,163,163,163,2399.167,1455.833
53,0,205,205,205,2447.500,1383.500
54,0,191,191,191,2523.500,1469.500
55,0,179,179,179,2570.500,1553.500
56,0,201,201,201,2573.500,1571.500
57,0,206,206,206,2482.500,1571.500
58,0,190,190,190,2489.500,1547.500
59,0,169,169,169,2404.500,1499.500
60,0,162,162,162,2325.500,1582.500
61,0,143,143,143,1426.833,1849.500
62,0,150,150,150,1405.500,1820.833
63,0,152,152,152,1369.500,1840.167
64,0,148,148,148,1270.167,1846.167
65,0,135,135,135,1195.500,1869.500
66,0,146,146,146,1299.500,1884.833
67,0,146,146,146,1250.833,1889.500
68,0,160,160,160,1254.167,1905.500
69,0,145,145,145,1266.833,1870.833
70,0,149,149,149,1242.833,1927.500
71,0,142,142,142,1241.500,1940.833
72,0,142,142,142,1237.500,1958.833
73,0,143,143,143,1285.500,1949.500
74,0,143,143,143,1313.500,1919.500
75,0,138,138,138,1376.167,1875.500
76,0,157,157,157,1369.500,1928.833
77,0,133,133,133,1352.167,1938.167
78,0,133,133,133,1362.833,1954.833
79,0,161,161,161,1384.167,1956.833
80,0,156,156,156,1400.833,1956.167
81,0,135,135,135,1444.167,1907.500
82,0,132,132,132,1504.833,1950.833
83,0,161,161,161,1458.833,1956.833
84,0,136,136,136,1452.167,1974.833
85,0,148,148,148,1452.833,1989.500
86,0,153,153,153,1424.833,1997.500
87,0,157,157,157,1375.500,1990.167
88,0,136,136,136,1344.167,2028.167
89,0,140,140,140,1452.167,2003.500
90,0,160,160,160,1471.500,2039.500
91,0,161,161,161,1442.833,2041.500
92,0,138,138,138,1397.500,2038.833
93,0,148,148,148,1438.833,2097.500
94,0,153,153,153,1381.500,2083.500
95,0,146,146,146,1356.167,2068.167
96,0,123,123,123,1312.167,2064.167
97,0,146,146,146,1263.500,2050.833
98,0,149,149,149,1218.167,2031.500
99,0,169,169,169,1296.167,2115.500
100,0,149,149,149,1276.833,2145.500
101,0,149,149,149,1352.167,2092.167
102,0,142,142,142,1430.833,2197.500
103,0,137,137,137,1478.833,2089.500
104,0,124,124,124,1386.167,2182.167
105,0,145,145,145,1396.167,2210.833
106,0,157,157,157,1444.167,2222.833
107,0,156,156,156,1450.167,2256.167
108,0,151,151,151,1468.167,2279.500
109,0,135,135,135,1406.833,2263.500
110,0,143,143,143,1402.167,2289.500
111,0,163,163,163,1422.833,2330.167
112,0,138,138,138,1476.833,2332.167
113,0,148,148,148,1502.833,2342.833
114,0,138,138,138,1254.167,2195.500
115,0,142,142,142,1254.167,2208.833
116,0,134,134,134,1194.167,2280.167
117,0,151,151,151,1166.833,2327.500
118,0,147,147,147,1128.833,2332.833
119,0,151,151,151,1222.833,2330.833
120,0,151,151,151,1262.833,2330.833
121,0,141,141,141,1280.833,2324.167
122,0,168,168,168,1490.167,2398.167
123,0,171,171,171,1491.500,2405.500
124,0,156,156,156,1334.167,2374.167
125,0,148,148,148,1438.833,2480.833
126,0,148,148,148,1356.167,2462.167
127,0,141,141,141,1429.500,2624.833
128,0,138,138,138,1388.167,2614.167
129,0,130,130,130,1346.833,2631.500
130,0,151,151,151,1272.833,2650.167
131,0,158,158,158,1317.500,2734.833
132,0,170,170,170,1254.167,2742.833
133,0,151,151,151,1430.833,2784.833
134,0,141,141,141,1456.167,2758.167
135,0,140,140,140,1118.833,2604.167
136,0,160,160,160,974.167,2598.167
137,0,143,143,143,950.167,2495.500
138,0,138,138,138,1183.500,2657.500
139,0,147,147,147,1048.833,2401.500
140,0,157,157,157,951.500,2360.167
141,0,142,142,142,918.833,2277.500
142,0,135,135,135,1007.500,2224.167
143,0,154,154,154,1017.500,2245.500
144,0,162,162,162,1092.167,2262.833
145,0,143,143,143,1020.833,1948.833
146,0,138,138,138,1078.833,1934.833
147,0,137,137,137,1094.833,1923.500
148,0,131,131,131,1104.167,1916.167
149,0,134,134,134,1082.833,1953.500
150,0,147,147,147,1102.167,1983.500
151,0,142,142,142,1059.500,2001.500
152,0,133,133,133,1078.167,2022.833
153,0,140,140,140,1014.167,2033.500
154,0,157,157,157,992.833,2017.500
155,0,154,154,154,913.500,2021.500
156,0,139,139,139,945.500,2095.500
157,0,135,135,135,1196.833,2122.167
158,0,161,161,161,653.500,1914.500
159,0,155,155,155,745.500,1910.500
160,0,161,161,161,611.500,1887.500
161,0,153,153,153,744.500,1870.500
162,0,146,146,146,872.500,1890.500
163,0,178,178,178,582.833,1905.500
164,0,171,171,171,585.500,1943.500
165,0,178,178,178,624.833,1992.833
166,0,164,164,164,643.500,2010.833
167,0,167,167,167,620.167,2041.500
168,0,155,155,155,664.833,2095.500
169,0,151,151,151,649.500,2140.167
170,0,152,152,152,711.500,2006.167
171,0,150,150,150,798.500,2022.167
172,0,154,154,154,859.833,2159.500
173,0,151,151,151,855.167,2154.833
174,0,161,161,161,727.167,2072.167
