 ,Area,Mean,Min,Max,X,Y
1,0,198,198,198,1836.000,840.000
2,0,180,180,180,1850.833,828.833
3,0,202,202,202,1952.167,792.167
4,0,210,210,210,1957.500,815.500
5,0,170,170,170,1952.167,826.833
6,0,178,178,178,1878.833,765.500
7,0,189,189,189,1886.167,936.167
8,0,185,185,185,2028.833,851.500
9,0,175,175,175,1988.167,1115.500
10,0,138,138,138,1967.500,1134.833
11,0,170,170,170,1928.167,1097.500
12,0,180,180,180,1928.167,1130.833
13,0,178,178,178,2020.167,1086.833
14,0,156,156,156,1984.167,1088.833
15,0,165,165,165,1885.500,1148.833
16,0,179,179,179,2004.167,1234.167
17,0,165,165,165,2041.500,1268.833
18,0,157,157,157,1988.167,1272.167
19,0,156,156,156,2027.500,1304.167
20,0,158,158,158,2038.833,1348.167
21,0,167,167,167,1980.167,1355.500
22,0,164,164,164,1953.500,1331.500
23,0,156,156,156,1900.167,1306.167
24,0,146,146,146,1878.167,1304.167
25,0,157,157,157,1862.833,1345.500
26,0,153,153,153,1845.500,1429.500
27,0,159,159,159,1836.167,1468.167
28,0,153,153,153,1834.833,1581.500
29,0,154,154,154,1884.833,1393.833
30,0,150,150,150,1874.833,1430.500
31,0,165,165,165,1916.833,1435.833
32,0,149,149,149,1856.833,1503.167
33,0,166,166,166,1846.167,1604.500
34,0,156,156,156,1854.833,1622.500
35,0,170,170,170,1952.167,1619.833
36,0,178,178,178,2045.500,1655.833
37,0,144,144,144,1970.167,1557.167
38,0,148,148,148,1983.500,1518.500
39,0,147,147,147,1955.500,1503.833
40,0,158,158,158,1976.833,1509.167
41,0,168,168,168,1953.500,1523.833
42,0,145,145,145,1993.500,1541.167
43,0,162,162,162,2032.167,1526.500
44,0,154,154,154,2055.500,1539.167
45,0,150,150,150,2047.500,1560.500
46,0,163,163,163,2046.167,1508.500
47,0,154,154,154,2016.167,1451.167
48,0,148,148,148,2016.167,1432.500
49,0,156,156,156,2037.500,1447.833
50,0,155,155,155,2057.500,1393.167
51,0,144,144,144,1924.167,1378.500
52,0,142,142,142,1952.833,1652.500
53,0,172,172,172,2087.500,1321.167
54,0,204,204,204,2139.167,853.500
55,0,202,202,202,2096.500,874.833
56,0,199,199,199,2203.167,978.833
57,0,182,182,182,2234.500,1150.833
58,0,177,177,177,2193.167,1183.500
59,0,191,191,191,2117.167,1164.833
60,0,158,158,158,2113.833,1118.167
61,0,163,163,163,2044.500,1222.833
62,0,183,183,183,2109.833,1317.500
63,0,190,190,190,2147.167,1320.167
64,0,183,183,183,2242.500,1317.500
65,0,182,182,182,2260.500,1226.167
66,0,168,168,168,2261.833,1232.833
67,0,169,169,169,2263.833,1263.500
68,0,173,173,173,2305.167,1398.167
69,0,159,159,159,2301.167,1427.500
70,0,170,170,170,2210.500,1421.500
71,0,163,163,163,2213.167,1438.833
72,0,170,170,170,2189.167,1433.500
73,0,182,182,182,2170.500,1445.500
74,0,182,182,182,2142.500,1417.500
75,0,165,165,165,2119.167,1384.167
76,0,170,170,170,2112.500,1473.500
77,0,177,177,177,2125.167,1536.167
78,0,145,145,145,2145.833,1488.167
79,0,184,184,184,2207.833,1498.833
80,0,173,173,173,2222.500,1503.500
81,0,157,157,157,2249.833,1511.500
82,0,167,167,167,2260.500,1481.500
83,0,167,167,167,2269.167,1542.167
84,0,170,170,170,2245.833,1559.500
85,0,150,150,150,2197.833,1559.500
86,0,155,155,155,2185.833,1554.167
87,0,157,157,157,2141.167,1566.167
88,0,155,155,155,2124.500,1627.500
89,0,159,159,159,2213.833,1634.833
90,0,176,176,176,2382.167,1651.833
91,0,168,168,168,2386.833,1661.167
92,0,166,166,166,2390.833,1605.167
93,0,152,152,152,2370.167,1591.833
94,0,158,158,158,2392.833,1569.167
95,0,167,167,167,2370.833,1547.833
96,0,190,190,190,2406.167,1506.500
97,0,170,170,170,2420.167,1524.500
98,0,187,187,187,2476.833,1496.500
99,0,201,201,201,2506.167,1427.167
100,0,206,206,206,2516.167,1647.833
101,0,184,184,184,2502.167,1652.500
102,0,186,186,186,2574.167,1659.167
103,0,220,220,220,2583.500,1637.167
104,0,198,198,198,2608.833,1654.500
105,0,178,178,178,2630.167,1405.167
106,0,187,187,187,2604.833,1381.167
107,0,190,190,190,2478.833,1332.500
108,0,197,197,197,2501.500,1238.500
109,0,211,211,211,2495.500,1199.833
110,0,182,182,182,2568.167,1195.833
111,0,195,195,195,2476.833,1105.833
112,0,222,222,222,2454.833,1069.833
113,0,201,201,201,2402.833,1071.167
114,0,199,199,199,2354.167,987.167
115,0,195,195,195,2635.500,1307.500
116,0,212,212,212,2644.500,1477.500
117,0,214,214,214,2668.500,1504.500
118,0,194,194,194,2687.500,1663.500
119,0,178,178,178,2711.500,1681.500
120,0,154,154,154,1816.167,1348.167
121,0,154,154,154,1806.833,1273.500
122,0,160,160,160,1581.500,1872.500
123,0,164,164,164,1577.500,1896.500
124,0,160,160,160,1547.500,1888.500
125,0,170,170,170,1522.500,1901.500
126,0,153,153,153,1504.500,1913.500
127,0,147,147,147,1501.500,1890.500
128,0,158,158,158,1502.500,1818.500
129,0,157,157,157,1432.500,1817.500
130,0,137,137,137,1456.500,1856.500
131,0,134,134,134,1451.500,1880.500
132,0,146,146,146,1442.500,1911.500
133,0,135,135,135,1501.500,1939.500
134,0,139,139,139,1550.500,1957.500
135,0,134,134,134,1567.500,1917.500
136,0,160,160,160,1572.500,1993.500
137,0,163,163,163,1576.500,2013.500
138,0,156,156,156,1612.500,2009.500
139,0,158,158,158,1597.500,2059.500
140,0,159,159,159,1476.167,1992.500
141,0,162,162,162,1406.833,1890.500
142,0,166,166,166,1409.500,1901.833
143,0,166,166,166,1408.833,1930.500
144,0,147,147,147,1456.833,1969.167
145,0,144,144,144,1422.833,1993.167
146,0,150,150,150,1399.500,1988.500
147,0,161,161,161,1400.167,2007.167
148,0,150,150,150,1406.167,2031.833
149,0,136,136,136,1402.833,2023.833
150,0,144,144,144,1380.167,2008.500
151,0,132,132,132,1393.500,1979.833
152,0,159,159,159,1574.167,2054.500
153,0,131,131,131,1518.167,2057.167
154,0,163,163,163,1480.167,2045.167
155,0,128,128,128,1517.500,2099.833
156,0,138,138,138,1515.500,2113.167
157,0,144,144,144,1573.500,2123.167
158,0,158,158,158,1573.500,2136.500
159,0,135,135,135,1520.167,2198.500
160,0,161,161,161,1553.500,2233.167
161,0,136,136,136,1594.167,2246.500
162,0,149,149,149,1598.167,2269.167
163,0,150,150,150,1582.167,2236.500
164,0,133,133,133,1468.167,2105.833
165,0,136,136,136,1428.167,2143.167
166,0,143,143,143,1434.833,2083.167
167,0,134,134,134,1417.500,2103.167
168,0,139,139,139,1460.167,2065.833
169,0,138,138,138,1376.167,2087.167
170,0,148,148,148,1372.833,2129.833
171,0,136,136,136,1416.833,2172.500
172,0,153,153,153,1408.833,2229.833
173,0,138,138,138,1488.833,2198.500
174,0,141,141,141,1512.167,1983.833
175,0,138,138,138,1533.500,2002.500
176,0,132,132,132,1357.500,1872.500
177,0,167,167,167,1370.833,1890.500
178,0,138,138,138,1389.500,1932.500
179,0,151,151,151,1380.167,1946.500
180,0,172,172,172,1590.833,2302.500
181,0,131,131,131,1535.500,2312.500
182,0,159,159,159,1574.833,2363.833
183,0,142,142,142,1570.833,2373.833
184,0,156,156,156,1581.500,2399.833
185,0,165,165,165,1548.833,2408.500
186,0,159,159,159,1530.167,2389.167
187,0,149,149,149,1528.167,2381.167
188,0,130,130,130,1465.500,2402.500
189,0,151,151,151,1471.500,2435.167
190,0,142,142,142,1413.500,2415.833
191,0,152,152,152,1420.833,2404.500
192,0,131,131,131,1402.833,2337.167
193,0,138,138,138,1370.833,2345.167
194,0,149,149,149,1554.167,2513.833
195,0,146,146,146,1556.833,2541.167
196,0,152,152,152,1511.500,2521.833
197,0,166,166,166,1486.833,2532.500
198,0,125,125,125,1414.833,2480.500
199,0,149,149,149,1414.833,2538.500
200,0,160,160,160,1416.833,2558.500
201,0,161,161,161,1398.167,2575.167
202,0,140,140,140,1376.833,2547.833
203,0,163,163,163,1516.167,2675.833
204,0,148,148,148,1452.833,2634.500
205,0,147,147,147,1410.167,2645.833
206,0,158,158,158,1420.167,2697.167
207,0,154,154,154,1368.167,2654.500
208,0,150,150,150,1546.167,2639.167
209,0,134,134,134,1532.167,2725.167
210,0,166,166,166,1520.167,2774.500
