 ,Area,Mean,Min,Max,X,Y
1,0,203,203,203,1749.000,1522.000
2,0,197,197,197,1606.500,1499.500
3,0,196,196,196,1571.500,1542.500
4,0,165,165,165,1587.500,1581.500
5,0,187,187,187,1606.500,1609.500
6,0,175,175,175,1665.500,1625.500
7,0,194,194,194,1662.500,1717.500
8,0,179,179,179,1710.500,1641.500
9,0,173,173,173,1686.000,1736.500
10,0,183,183,183,1626.000,1744.500
11,0,187,187,187,1630.000,1755.500
12,0,207,207,207,1622.500,1066.500
13,0,206,206,206,1714.500,1118.500
14,0,188,188,188,1611.500,1215.500
15,0,185,185,185,2006.500,1398.500
16,0,173,173,173,2022.500,1648.500
17,0,172,172,172,2046.500,1726.500
18,0,180,180,180,1922.500,1678.500
19,0,187,187,187,1811.000,1744.000
20,0,175,175,175,1202.500,2066.500
21,0,197,197,197,1293.000,2144.500
22,0,171,171,171,1322.000,2208.500
23,0,170,170,170,1201.500,1994.500
24,0,191,191,191,1176.500,1969.000
25,0,184,184,184,1169.000,1938.500
26,0,147,147,147,1159.000,2016.500
27,0,159,159,159,1251.000,1961.000
28,0,179,179,179,1019.500,2021.167
29,0,177,177,177,1086.167,2089.833
30,0,187,187,187,936.833,1997.833
31,0,171,171,171,1006.167,2263.167
32,0,178,178,178,1108.833,2281.833
33,0,160,160,160,1313.500,2417.500
34,0,174,174,174,895.500,2689.500
35,0,157,157,157,1339.500,2647.500
36,0,209,209,209,1417.500,2745.500
37,0,166,166,166,1297.500,2306.167
38,0,166,166,166,1297.500,2306.167
39,0,161,161,161,1444.167,2283.500
40,0,189,189,189,821.500,1955.500
41,0,179,179,179,791.500,1970.500
42,0,200,200,200,717.500,1995.500
43,0,181,181,181,692.500,1982.500
44,0,185,185,185,682.500,2022.500
45,0,191,191,191,662.500,2029.500
46,0,207,207,207,1362.500,2468.500
47,0,175,175,175,1609.833,1776.500
48,0,191,191,191,1578.833,1789.500
49,0,180,180,180,1704.500,1769.500
50,0,207,207,207,1588.833,1090.167
