 ,Area,Mean,Min,Max,X,Y
1,0,159,159,159,920.500,892.167
2,0,155,155,155,915.833,862.833
3,0,130,130,130,966.500,924.167
4,0,138,138,138,1015.167,910.833
5,0,168,168,168,1010.500,940.167
6,0,167,167,167,1014.500,963.500
7,0,144,144,144,977.833,822.833
8,0,171,171,171,955.833,825.500
9,0,151,151,151,942.500,840.167
10,0,140,140,140,959.833,767.500
11,0,164,164,164,951.167,777.500
12,0,169,169,169,910.500,790.833
13,0,174,174,174,907.833,801.500
14,0,148,148,148,907.833,815.500
15,0,141,141,141,1005.167,838.167
16,0,186,186,186,921.167,752.833
17,0,159,159,159,933.167,761.500
18,0,173,173,173,890.500,748.833
19,0,157,157,157,866.500,768.167
20,0,136,136,136,909.167,992.167
21,0,167,167,167,1049.167,870.167
22,0,163,163,163,1033.167,818.167
23,0,186,186,186,976.500,639.500
24,0,169,169,169,996.000,646.500
25,0,161,161,161,1010.500,651.000
26,0,166,166,166,995.500,703.500
27,0,192,192,192,980.000,699.000
28,0,153,153,153,967.000,712.500
29,0,172,172,172,1023.500,724.000
30,0,153,153,153,1038.500,741.500
31,0,160,160,160,1076.500,740.000
32,0,149,149,149,1050.500,670.500
33,0,178,178,178,1022.500,660.000
34,0,153,153,153,1021.500,637.500
35,0,149,149,149,1055.500,654.000
36,0,156,156,156,1068.500,643.500
37,0,178,178,178,1071.500,614.000
38,0,178,178,178,1069.000,607.000
39,0,168,168,168,1071.500,596.500
40,0,164,164,164,1048.500,622.000
41,0,174,174,174,1048.500,567.500
42,0,191,191,191,1048.500,524.000
43,0,194,194,194,1057.000,529.500
44,0,193,193,193,994.500,517.500
45,0,177,177,177,989.000,547.500
46,0,178,178,178,968.000,502.000
47,0,197,197,197,936.000,535.000
48,0,172,172,172,921.500,533.500
49,0,162,162,162,895.500,531.000
50,0,174,174,174,890.500,579.500
51,0,186,186,186,932.000,554.500
52,0,153,153,153,939.000,609.000
53,0,161,161,161,867.500,634.000
54,0,156,156,156,854.000,671.500
55,0,171,171,171,836.500,677.500
56,0,181,181,181,870.000,692.000
57,0,181,181,181,870.000,692.000
58,0,154,154,154,925.500,669.000
59,0,152,152,152,915.000,678.000
60,0,152,152,152,889.000,708.500
61,0,153,153,153,877.500,724.000
62,0,172,172,172,911.000,731.500
63,0,147,147,147,977.500,744.000
64,0,169,169,169,986.500,665.000
65,0,168,168,168,975.500,677.000
66,0,146,146,146,1088.500,701.500
67,0,150,150,150,995.000,781.500
68,0,148,148,148,998.500,798.000
69,0,190,190,190,952.250,587.000
70,0,206,206,206,1000.000,470.000
71,0,162,162,162,1111.500,668.500
72,0,150,150,150,1112.000,678.000
73,0,175,175,175,1103.500,596.500
74,0,176,176,176,1103.500,587.000
75,0,171,171,171,1104.500,566.500
76,0,190,190,190,1135.000,594.500
77,0,161,161,161,1156.500,569.500
78,0,169,169,169,1174.500,605.000
79,0,183,183,183,1172.000,617.500
80,0,187,187,187,1237.500,603.500
81,0,236,236,236,1231.000,578.500
82,0,186,186,186,1158.500,538.500
83,0,189,189,189,1167.000,667.000
84,0,161,161,161,1179.667,671.667
85,0,178,178,178,1135.333,672.333
86,0,172,172,172,1219.500,684.500
87,0,173,173,173,1239.500,644.000
88,0,183,183,183,1244.000,685.000
89,0,161,161,161,1257.000,689.500
90,0,173,173,173,1219.000,711.500
91,0,187,187,187,1228.000,711.500
92,0,172,172,172,1273.500,750.500
93,0,182,182,182,1181.500,746.000
94,0,170,170,170,1153.000,738.500
95,0,161,161,161,1141.500,748.500
96,0,192,192,192,1123.500,779.500
97,0,180,180,180,1142.500,794.500
98,0,173,173,173,1114.000,800.000
99,0,154,154,154,1191.500,776.500
100,0,179,179,179,1218.500,778.500
101,0,175,175,175,1145.833,674.167
102,0,175,175,175,1270.167,811.833
103,0,175,175,175,1283.167,824.833
104,0,150,150,150,1263.500,841.500
105,0,169,169,169,1302.833,851.833
106,0,171,171,171,1270.500,885.167
107,0,166,166,166,1248.500,874.167
108,0,177,177,177,1237.167,878.167
109,0,157,157,157,1190.833,820.833
110,0,165,165,165,1193.833,827.500
111,0,165,165,165,1177.833,895.500
112,0,171,171,171,1188.500,885.500
113,0,163,163,163,1189.167,902.167
114,0,163,163,163,1189.167,902.167
115,0,157,157,157,1216.833,923.500
116,0,171,171,171,1205.833,947.167
117,0,169,169,169,1202.833,989.167
118,0,170,170,170,1210.833,1000.167
119,0,176,176,176,1153.833,936.500
120,0,167,167,167,1160.167,954.833
121,0,150,150,150,1166.833,979.500
122,0,151,151,151,1158.167,994.500
123,0,170,170,170,1273.833,940.500
124,0,170,170,170,1143.833,865.167
125,0,160,160,160,1129.833,944.500
126,0,144,144,144,1111.833,964.500
127,0,159,159,159,1060.500,965.833
128,0,184,184,184,970.500,416.500
129,0,208,208,208,1012.500,407.000
130,0,169,169,169,1045.500,411.500
131,0,195,195,195,1058.000,418.000
132,0,193,193,193,1043.500,442.000
133,0,224,224,224,911.000,378.500
134,0,189,189,189,903.500,386.000
135,0,214,214,214,878.000,368.500
136,0,213,213,213,847.500,427.000
137,0,152,152,152,1323.167,881.167
138,0,162,162,162,1355.833,911.167
139,0,155,155,155,1335.833,944.500
140,0,167,167,167,1396.500,853.833
141,0,190,190,190,1431.167,997.833
142,0,169,169,169,1360.500,747.167
143,0,179,179,179,1392.500,769.167
144,0,170,170,170,1460.500,824.500
145,0,179,179,179,1292.500,709.250
146,0,163,163,163,511.167,1249.500
147,0,163,163,163,532.167,1268.833
148,0,163,163,163,576.500,1176.500
149,0,159,159,159,562.000,1170.500
150,0,159,159,159,605.000,1145.500
151,0,152,152,152,516.500,1128.500
152,0,154,154,154,515.500,1139.500
153,0,161,161,161,498.500,1158.500
