 ,Area,Mean,Min,Max,X,Y
1,0,168,168,168,1773.500,970.000
2,0,145,145,145,1723.000,998.000
3,0,143,143,143,1712.000,1048.000
4,0,143,143,143,1833.500,1091.000
5,0,171,171,171,1837.000,1142.500
6,0,152,152,152,1760.500,1175.500
7,0,152,152,152,1753.000,1189.500
8,0,176,176,176,1723.500,1167.000
9,0,162,162,162,1679.500,1243.500
10,0,165,165,165,2106.500,894.167
11,0,165,165,165,2024.500,948.833
12,0,140,140,140,2029.833,974.167
13,0,159,159,159,2037.833,982.167
14,0,177,177,177,1997.167,1002.833
15,0,143,143,143,2212.167,1133.500
16,0,144,144,144,2132.167,1168.167
17,0,183,183,183,2137.500,1241.500
18,0,142,142,142,2078.833,1242.833
19,0,169,169,169,1994.833,1181.500
20,0,144,144,144,1932.167,1194.833
21,0,143,143,143,1550.833,699.500
22,0,153,153,153,1564.167,756.833
23,0,148,148,148,1569.500,770.833
24,0,146,146,146,1652.833,862.167
25,0,125,125,125,1576.167,896.833
26,0,135,135,135,1614.167,966.833
27,0,133,133,133,1563.500,974.833
28,0,141,141,141,1494.833,994.167
29,0,158,158,158,1596.167,1160.167
30,0,156,156,156,1644.167,1146.167
31,0,147,147,147,1591.500,1150.167
32,0,152,152,152,1620.833,1229.500
33,0,125,125,125,1619.500,1240.167
34,0,148,148,148,1638.833,1200.167
35,0,127,127,127,1569.500,1233.500
36,0,143,143,143,1589.500,1248.167
37,0,163,163,163,1539.500,1175.500
38,0,132,132,132,1484.167,1131.500
39,0,157,157,157,1472.167,1071.500
40,0,136,136,136,1468.833,1240.167
41,0,158,158,158,1454.167,1096.833
42,0,141,141,141,1486.500,714.833
43,0,163,163,163,1461.833,744.167
44,0,148,148,148,1452.500,850.500
45,0,138,138,138,1461.167,866.500
46,0,144,144,144,1552.500,472.500
47,0,160,160,160,1569.500,449.500
48,0,166,166,166,1524.500,505.500
49,0,152,152,152,1764.167,886.833
50,0,164,164,164,1948.500,644.167
51,0,161,161,161,1773.833,466.833
52,0,133,133,133,1037.167,1492.167
53,0,161,161,161,933.167,1481.500
54,0,131,131,131,955.833,1531.500
55,0,167,167,167,1046.500,1549.500
56,0,152,152,152,1191.167,1580.833
57,0,161,161,161,1113.833,1716.833
58,0,173,173,173,975.167,1731.500
59,0,150,150,150,1129.833,1816.167
60,0,147,147,147,1217.167,1717.500
61,0,141,141,141,1254.500,1715.500
62,0,189,189,189,723.167,1528.833
63,0,172,172,172,732.500,1659.500
64,0,162,162,162,845.833,1641.500
65,0,158,158,158,851.833,1786.167
66,0,179,179,179,391.500,1484.500
67,0,188,188,188,411.500,1498.500
68,0,196,196,196,545.500,1558.500
69,0,178,178,178,456.500,1663.500
70,0,190,190,190,442.500,1817.500
71,0,182,182,182,482.500,1854.500
72,0,181,181,181,803.500,2198.167
73,0,180,180,180,936.833,2173.500
74,0,189,189,189,691.500,1920.167
75,0,120,120,120,1276.500,1834.500
76,0,133,133,133,1271.500,1532.500
77,0,137,137,137,1211.167,1409.833
78,0,199,199,199,390.500,1413.500
