 ,Area,Mean,Min,Max,X,Y
1,0,173,173,173,2132.000,1966.000
2,0,173,173,173,2051.833,2013.167
3,0,167,167,167,2026.500,1982.500
4,0,174,174,174,2030.500,1907.167
5,0,145,145,145,2040.500,1913.167
6,0,165,165,165,2071.833,1889.833
7,0,159,159,159,2143.167,1870.500
8,0,179,179,179,2189.833,1883.167
9,0,189,189,189,2219.167,1895.833
10,0,170,170,170,2273.833,1915.833
11,0,186,186,186,2240.500,1994.500
12,0,159,159,159,2239.167,2017.833
13,0,184,184,184,2267.833,2164.500
14,0,187,187,187,2247.833,2173.167
15,0,153,153,153,2103.167,2123.833
16,0,159,159,159,2037.833,2127.833
17,0,171,171,171,1983.833,2095.833
18,0,209,209,209,2474.500,2046.500
19,0,209,209,209,2494.500,2070.500
20,0,193,193,193,2462.500,2162.500
21,0,176,176,176,2315.500,2249.500
22,0,184,184,184,2333.500,1992.500
23,0,167,167,167,2374.500,1965.500
24,0,166,166,166,2295.500,1870.500
25,0,184,184,184,2301.500,1859.500
26,0,197,197,197,2373.500,1859.500
27,0,159,159,159,2376.500,1841.500
28,0,187,187,187,2462.500,1847.500
29,0,197,197,197,2578.500,1843.500
30,0,198,198,198,2463.500,1814.500
31,0,199,199,199,2443.500,1800.500
32,0,149,149,149,1877.833,1888.500
33,0,175,175,175,1872.500,1841.833
34,0,126,126,126,1875.167,1815.167
35,0,180,180,180,1847.167,1781.833
36,0,164,164,164,1917.833,1785.833
37,0,164,164,164,1947.167,1837.833
38,0,131,131,131,2004.500,1852.500
39,0,160,160,160,2003.167,1815.167
40,0,165,165,165,2023.167,1828.500
41,0,137,137,137,2045.833,1809.833
42,0,146,146,146,2061.833,1785.833
43,0,145,145,145,2083.167,1841.833
44,0,120,120,120,2132.500,1809.833
45,0,142,142,142,2109.833,1775.167
46,0,166,166,166,2211.167,1804.500
47,0,168,168,168,2184.500,1848.500
48,0,150,150,150,2221.833,1772.500
49,0,174,174,174,1859.167,2003.167
50,0,123,123,123,1893.833,2020.500
51,0,155,155,155,1900.500,2061.833
52,0,143,143,143,1941.833,1955.167
53,0,157,157,157,1944.500,1892.500
54,0,115,115,115,1789.000,1887.000
55,0,153,153,153,1807.000,1949.500
56,0,132,132,132,1842.500,1920.500
57,0,144,144,144,1791.500,1823.000
58,0,144,144,144,1802.000,1845.500
59,0,151,151,151,1823.500,2029.000
60,0,162,162,162,1804.500,2069.500
61,0,160,160,160,1774.000,2150.000
62,0,140,140,140,1826.500,2329.500
63,0,165,165,165,1962.500,1768.167
64,0,165,165,165,2023.833,1760.833
65,0,153,153,153,1824.000,1744.500
66,0,166,166,166,1841.500,1740.000
67,0,184,184,184,2436.833,1768.167
68,0,152,152,152,1342.500,1060.500
69,0,117,117,117,1375.500,1071.500
70,0,162,162,162,1387.500,1179.500
71,0,151,151,151,1402.500,1188.500
72,0,145,145,145,1398.500,1191.500
73,0,166,166,166,1338.500,1178.167
74,0,163,163,163,1379.167,1255.833
75,0,162,162,162,1449.833,1234.167
76,0,151,151,151,1359.833,1278.167
77,0,146,146,146,1427.833,1109.500
78,0,160,160,160,1452.167,1077.500
79,0,165,165,165,1477.000,779.000
80,0,153,153,153,1497.000,726.000
81,0,134,134,134,1525.500,731.500
82,0,144,144,144,1479.000,812.500
83,0,157,157,157,1425.000,813.000
84,0,137,137,137,1353.000,841.500
85,0,177,177,177,1369.500,880.500
86,0,172,172,172,1405.000,953.500
87,0,164,164,164,1439.000,949.500
88,0,164,164,164,1484.500,963.500
89,0,158,158,158,1497.000,979.000
90,0,159,159,159,1514.500,953.000
91,0,158,158,158,1559.500,920.000
92,0,176,176,176,1442.500,1003.000
93,0,163,163,163,1459.500,1017.500
94,0,141,141,141,1540.500,1033.500
95,0,134,134,134,1505.000,1065.500
96,0,196,196,196,1519.500,1080.000
97,0,177,177,177,1529.000,1101.000
98,0,159,159,159,1545.500,1068.500
99,0,155,155,155,1563.500,1087.500
100,0,161,161,161,1544.000,1102.500
101,0,121,121,121,1557.500,1113.500
102,0,156,156,156,1471.000,1075.000
103,0,177,177,177,1516.000,1124.000
104,0,164,164,164,1542.000,1150.500
105,0,147,147,147,1552.000,1154.000
106,0,145,145,145,1532.000,1171.500
107,0,158,158,158,1487.500,1193.000
108,0,151,151,151,1545.000,1197.500
109,0,156,156,156,1555.000,1191.500
110,0,176,176,176,1539.500,1251.500
111,0,152,152,152,1513.500,1344.500
112,0,175,175,175,1473.500,1316.000
113,0,126,126,126,1461.500,1344.000
114,0,153,153,153,1477.500,1362.000
115,0,130,130,130,1488.000,1353.500
116,0,163,163,163,1486.000,1400.500
117,0,166,166,166,1423.500,1378.000
118,0,143,143,143,1241.250,1370.750
119,0,149,149,149,1277.750,1367.000
120,0,141,141,141,1277.250,1397.000
121,0,157,157,157,1340.500,1388.833
122,0,156,156,156,1334.500,1415.500
123,0,159,159,159,1370.167,1428.167
124,0,157,157,157,1399.500,1500.167
125,0,154,154,154,1393.833,1515.833
126,0,158,158,158,1114.500,947.167
127,0,168,168,168,1137.167,1047.500
128,0,161,161,161,1262.833,970.500
129,0,166,166,166,1261.250,1163.250
130,0,169,169,169,1235.250,1239.750
131,0,163,163,163,1210.250,1232.000
132,0,148,148,148,1208.000,1241.500
133,0,147,147,147,945.167,1436.500
134,0,177,177,177,1050.500,1350.500
135,0,141,141,141,1129.833,1356.500
136,0,160,160,160,1144.500,1425.833
137,0,132,132,132,1387.833,1318.833
138,0,151,151,151,1380.833,1329.167
139,0,132,132,132,1235.167,1456.833
140,0,173,173,173,1260.167,1472.500
141,0,166,166,166,1285.167,1474.833
142,0,158,158,158,1507.000,1473.000
143,0,164,164,164,1540.000,1515.500
144,0,124,124,124,1425.500,1541.000
145,0,114,114,114,1523.167,1430.167
146,0,124,124,124,1533.167,1408.833
147,0,165,165,165,1547.167,1402.167
148,0,158,158,158,1480.500,1052.167
149,0,148,148,148,1216.500,1520.167
150,0,151,151,151,1567.250,1241.000
151,0,176,176,176,1576.750,1211.000
152,0,173,173,173,1586.000,1175.000
153,0,159,159,159,1589.500,1091.000
154,0,144,144,144,1568.000,1194.000
155,0,168,168,168,1562.000,1360.000
156,0,134,134,134,1560.000,1427.500
157,0,128,128,128,1566.500,1447.500
158,0,115,115,115,1570.500,1496.833
159,0,117,117,117,1490.500,1550.500
160,0,164,164,164,1526.500,1555.500
161,0,166,166,166,1568.500,1521.500
162,0,131,131,131,1561.500,1551.500
163,0,150,150,150,1568.500,1394.500
164,0,149,149,149,1385.500,1551.500
165,0,154,154,154,1273.167,1547.167
166,0,118,118,118,1732.500,2233.500
