 ,Area,Mean,Min,Max,X,Y
1,0,191,191,191,669.500,586.500
2,0,182,182,182,754.000,619.500
3,0,173,173,173,728.750,697.250
4,0,171,171,171,587.000,703.500
5,0,188,188,188,516.167,703.500
6,0,200,200,200,413.000,671.833
7,0,188,188,188,386.167,819.167
8,0,176,176,176,357.500,865.167
9,0,152,152,152,569.000,967.250
10,0,162,162,162,591.250,1001.500
11,0,154,154,154,574.000,1008.750
12,0,146,146,146,553.500,1007.500
13,0,163,163,163,516.500,969.750
14,0,139,139,139,506.750,983.000
15,0,167,167,167,490.500,1021.500
16,0,147,147,147,624.500,979.750
17,0,157,157,157,625.750,999.250
18,0,153,153,153,676.500,974.500
19,0,147,147,147,710.000,986.750
20,0,167,167,167,723.167,929.833
21,0,176,176,176,369.000,946.750
22,0,182,182,182,348.250,1023.750
23,0,167,167,167,444.000,1009.500
24,0,156,156,156,447.000,1021.750
25,0,157,157,157,436.500,1036.250
26,0,209,209,209,227.000,993.500
27,0,197,197,197,242.000,1014.250
28,0,210,210,210,341.000,585.167
29,0,190,190,190,480.167,460.500
30,0,191,191,191,244.167,1035.833
31,0,170,170,170,312.167,1041.167
32,0,170,170,170,744.000,1005.500
33,0,159,159,159,917.167,1136.833
34,0,153,153,153,880.167,1170.500
35,0,129,129,129,957.167,1198.833
36,0,136,136,136,1024.833,1177.167
37,0,129,129,129,1027.167,1138.500
38,0,139,139,139,999.167,1257.833
39,0,134,134,134,1020.500,1311.167
40,0,145,145,145,991.167,1319.167
41,0,152,152,152,880.500,1243.167
42,0,154,154,154,901.167,1281.333
43,0,133,133,133,940.750,1401.750
44,0,149,149,149,915.250,1425.500
45,0,149,149,149,903.000,1460.250
46,0,140,140,140,899.250,1528.750
47,0,153,153,153,942.750,1533.000
48,0,162,162,162,979.500,1555.000
49,0,138,138,138,1034.500,1641.000
50,0,154,154,154,897.500,1636.500
51,0,141,141,141,907.000,1694.500
52,0,131,131,131,892.500,1658.500
53,0,143,143,143,887.500,1686.000
54,0,147,147,147,894.833,1353.500
55,0,149,149,149,918.667,1353.167
56,0,170,170,170,1308.000,1098.750
57,0,173,173,173,1239.750,1109.500
58,0,158,158,158,1150.250,1120.000
59,0,184,184,184,1413.167,1186.500
60,0,163,163,163,1459.167,1115.833
61,0,164,164,164,1058.500,1153.167
62,0,152,152,152,1071.833,1205.167
63,0,139,139,139,1248.500,1269.167
64,0,152,152,152,1329.167,1333.167
65,0,155,155,155,1269.500,1380.833
66,0,170,170,170,872.833,1136.500
67,0,136,136,136,866.167,1113.167
68,0,132,132,132,872.833,1382.500
