 ,Area,Mean,Min,Max,X,Y
1,0,188,188,188,1316.000,823.000
2,0,161,161,161,1291.500,1135.500
3,0,160,160,160,1267.500,1000.500
4,0,152,152,152,1270.500,1210.500
5,0,153,153,153,1291.500,1202.500
6,0,158,158,158,1166.500,1286.500
7,0,151,151,151,1130.500,1263.500
8,0,142,142,142,1120.500,1382.500
9,0,144,144,144,1164.500,1428.500
10,0,158,158,158,1107.500,1430.500
11,0,139,139,139,1073.500,1559.500
12,0,165,165,165,1072.500,1574.500
13,0,165,165,165,1247.500,1454.500
14,0,200,200,200,874.500,908.500
15,0,174,174,174,644.500,1224.500
16,0,160,160,160,682.500,1583.500
17,0,205,205,205,377.500,1566.500
18,0,153,153,153,1496.500,1825.500
19,0,129,129,129,1543.500,1853.500
20,0,136,136,136,1524.500,1924.500
21,0,137,137,137,1499.500,1943.500
22,0,142,142,142,1600.500,1910.500
23,0,139,139,139,1635.500,1984.500
24,0,149,149,149,1701.500,1788.500
25,0,140,140,140,1639.500,2132.500
26,0,151,151,151,1507.500,2091.500
27,0,163,163,163,1602.500,2188.500
28,0,132,132,132,1503.500,2212.500
29,0,130,130,130,1573.500,2256.500
30,0,156,156,156,1468.500,2621.833
31,0,136,136,136,1766.500,1790.500
32,0,160,160,160,1869.500,1817.500
33,0,144,144,144,1924.500,1785.500
34,0,152,152,152,1981.500,1947.500
35,0,148,148,148,1998.500,1965.500
36,0,171,171,171,1923.500,1992.500
37,0,152,152,152,1824.500,2019.500
38,0,170,170,170,2099.833,1815.167
39,0,159,159,159,2079.167,1852.500
40,0,162,162,162,2129.833,1937.833
41,0,155,155,155,2247.833,1951.833
42,0,170,170,170,2113.833,2011.167
43,0,154,154,154,2367.167,1830.500
44,0,179,179,179,2129.000,2192.000
45,0,156,156,156,2048.000,2101.000
46,0,181,181,181,2109.500,2324.000
47,0,151,151,151,2013.500,2541.500
48,0,163,163,163,1874.500,2388.500
49,0,133,133,133,1799.500,2357.500
