 ,Area,Mean,Min,Max,X,Y
1,0,181,181,181,1586.000,893.000
2,0,212,212,212,1598.833,891.500
3,0,197,197,197,1572.167,968.833
4,0,179,179,179,1610.833,988.833
5,0,193,193,193,1657.500,972.833
6,0,191,191,191,1653.500,992.833
7,0,185,185,185,1726.833,931.500
8,0,194,194,194,1784.167,967.500
9,0,197,197,197,1724.167,999.500
10,0,172,172,172,1716.167,1020.833
11,0,190,190,190,1752.167,1040.833
12,0,180,180,180,1846.833,994.167
13,0,184,184,184,1848.167,1015.500
14,0,170,170,170,1637.500,1031.500
15,0,161,161,161,1560.167,1100.833
16,0,187,187,187,1533.500,1114.167
17,0,171,171,171,1548.167,1139.500
18,0,193,193,193,1594.833,1134.167
19,0,167,167,167,1644.167,1103.500
20,0,172,172,172,1710.833,1106.167
21,0,187,187,187,1713.500,1079.500
22,0,185,185,185,1685.500,1168.833
23,0,168,168,168,1846.833,1114.167
24,0,181,181,181,1874.833,1104.833
25,0,186,186,186,1938.833,1096.833
26,0,175,175,175,1957.500,1102.167
27,0,202,202,202,1938.833,1155.500
28,0,168,168,168,1986.833,1190.167
29,0,171,171,171,1602.833,1218.167
30,0,168,168,168,1612.167,1247.500
31,0,162,162,162,1640.167,1218.167
32,0,160,160,160,1580.167,1262.167
33,0,167,167,167,1526.833,1303.500
34,0,168,168,168,1573.500,1303.500
35,0,161,161,161,1546.833,1347.500
36,0,166,166,166,1665.500,1374.167
37,0,176,176,176,1701.500,1298.167
38,0,175,175,175,1756.167,1212.833
39,0,171,171,171,1840.167,1228.833
40,0,166,166,166,1950.833,1292.833
41,0,168,168,168,1962.833,1314.167
42,0,176,176,176,1913.500,1294.167
43,0,181,181,181,1921.500,1335.500
44,0,168,168,168,1786.833,1339.500
45,0,158,158,158,1825.500,1372.833
46,0,163,163,163,1648.167,1435.500
47,0,135,135,135,1598.833,1494.167
48,0,153,153,153,1502.833,1558.167
49,0,150,150,150,1588.167,1610.167
50,0,158,158,158,1665.500,1608.833
51,0,149,149,149,1676.167,1520.833
52,0,175,175,175,1857.500,1491.500
53,0,161,161,161,1844.167,1578.167
54,0,160,160,160,1773.500,1539.500
55,0,185,185,185,2056.167,1528.833
56,0,176,176,176,2024.167,1534.167
57,0,135,135,135,1630.833,1732.833
58,0,159,159,159,1720.167,1758.167
59,0,154,154,154,1718.833,1723.500
60,0,167,167,167,1772.167,1734.167
61,0,177,177,177,1902.833,1770.167
62,0,154,154,154,1986.833,1707.500
63,0,193,193,193,2107.167,1191.167
64,0,180,180,180,2120.500,1187.167
65,0,172,172,172,2149.167,1225.167
66,0,178,178,178,2136.500,1290.500
67,0,189,189,189,2197.167,1337.833
68,0,198,198,198,2185.167,1389.167
69,0,181,181,181,2119.167,1416.500
70,0,184,184,184,2212.500,1427.833
71,0,179,179,179,2234.500,1423.167
72,0,172,172,172,2233.167,1489.833
73,0,191,191,191,2211.833,1489.167
74,0,177,177,177,2149.833,1540.500
75,0,171,171,171,2279.833,1555.833
76,0,189,189,189,2223.833,1594.500
77,0,167,167,167,2300.500,1630.500
78,0,199,199,199,2384.500,1663.833
79,0,200,200,200,2396.500,1705.167
80,0,179,179,179,2349.833,1727.833
81,0,195,195,195,2372.500,1836.500
82,0,171,171,171,2196.500,1807.167
83,0,128,128,128,1128.500,1980.500
84,0,140,140,140,1199.500,1966.500
85,0,159,159,159,1256.500,2046.500
86,0,161,161,161,1238.500,2106.500
87,0,128,128,128,1229.500,2127.500
88,0,156,156,156,1220.500,2207.500
89,0,150,150,150,1211.500,2404.500
90,0,121,121,121,1182.500,2352.500
91,0,146,146,146,1154.500,2337.500
92,0,154,154,154,1125.500,2584.500
93,0,143,143,143,1130.500,2617.500
94,0,134,134,134,943.500,2492.500
95,0,154,154,154,856.500,2498.500
96,0,158,158,158,826.500,2474.500
97,0,137,137,137,914.500,2583.500
98,0,138,138,138,1198.500,2784.500
99,0,164,164,164,1074.500,2774.500
100,0,173,173,173,545.500,1997.500
101,0,164,164,164,590.500,1996.500
102,0,162,162,162,590.500,2056.500
103,0,144,144,144,704.500,2104.500
104,0,161,161,161,664.500,2180.500
105,0,174,174,174,606.500,2180.500
106,0,160,160,160,628.500,2227.500
107,0,157,157,157,675.500,2117.500
108,0,151,151,151,908.500,1997.500
109,0,227,227,227,378.167,2091.833
110,0,194,194,194,378.167,2083.833
111,0,175,175,175,454.167,2125.167
112,0,187,187,187,384.833,2233.167
113,0,164,164,164,516.833,2269.167
114,0,148,148,148,584.833,2205.167
