 ,Area,Mean,Min,Max,X,Y
1,0,215,215,215,1166.000,708.000
2,0,197,197,197,1183.500,828.500
3,0,218,218,218,1206.500,883.500
4,0,187,187,187,1212.500,1031.500
5,0,196,196,196,1215.500,1097.500
6,0,162,162,162,1191.500,1215.500
7,0,214,214,214,862.500,879.500
8,0,174,174,174,945.500,1102.500
9,0,166,166,166,829.500,1207.500
10,0,179,179,179,1022.500,1224.500
11,0,186,186,186,1098.500,1215.500
12,0,175,175,175,1153.500,1291.500
13,0,168,168,168,1099.500,1298.500
14,0,188,188,188,1094.500,1321.500
15,0,163,163,163,1096.500,1332.500
16,0,177,177,177,1129.500,1343.500
17,0,161,161,161,982.500,1317.500
18,0,161,161,161,1038.500,1377.500
19,0,169,169,169,1065.500,1401.500
20,0,162,162,162,1182.500,1355.500
21,0,160,160,160,1119.500,1438.500
22,0,170,170,170,1167.500,1484.500
23,0,147,147,147,1128.500,1540.500
24,0,158,158,158,1107.500,1534.500
25,0,157,157,157,1100.500,1542.500
26,0,165,165,165,1152.500,1596.500
27,0,153,153,153,1098.500,1576.500
28,0,151,151,151,1053.500,1437.500
29,0,159,159,159,1001.500,1424.500
30,0,170,170,170,976.500,1464.500
31,0,168,168,168,912.500,1491.500
32,0,168,168,168,829.500,1535.500
33,0,173,173,173,818.500,1433.500
34,0,174,174,174,869.500,1416.500
35,0,168,168,168,746.500,1342.500
36,0,183,183,183,762.500,1351.500
37,0,178,178,178,686.500,1311.500
38,0,169,169,169,913.500,1596.500
39,0,210,210,210,572.500,1065.500
40,0,204,204,204,587.500,1245.500
41,0,204,204,204,544.500,1282.500
42,0,197,197,197,596.500,1382.500
43,0,183,183,183,626.500,1427.500
44,0,191,191,191,600.500,1465.500
45,0,187,187,187,542.500,1422.500
46,0,214,214,214,360.500,1418.500
47,0,223,223,223,422.500,1473.500
48,0,184,184,184,424.500,1492.500
49,0,212,212,212,409.500,1524.500
50,0,195,195,195,410.500,1555.500
51,0,205,205,205,434.500,1568.500
52,0,242,242,242,352.500,1578.500
53,0,185,185,185,321.500,1569.500
54,0,198,198,198,320.500,1558.500
55,0,220,220,220,514.500,1604.500
56,0,150,150,150,1438.500,1803.500
57,0,170,170,170,1469.500,1821.500
58,0,165,165,165,1538.500,1860.500
59,0,149,149,149,1589.500,1876.500
60,0,164,164,164,1418.500,1942.500
61,0,140,140,140,1458.500,1910.500
62,0,145,145,145,1450.500,2039.500
63,0,153,153,153,1561.500,1994.500
64,0,164,164,164,1724.500,1791.500
65,0,157,157,157,1834.500,1812.500
66,0,171,171,171,1880.500,1807.500
67,0,164,164,164,1891.500,1822.500
68,0,157,157,157,1817.500,1901.500
69,0,166,166,166,1872.500,1996.500
70,0,147,147,147,1757.500,1850.500
71,0,152,152,152,1830.500,2060.500
72,0,150,150,150,1702.500,2018.500
73,0,157,157,157,1603.500,2164.500
74,0,150,150,150,1412.500,2258.500
75,0,154,154,154,1424.500,2340.500
76,0,157,157,157,1539.500,2302.500
77,0,155,155,155,1589.500,2325.500
78,0,151,151,151,1662.500,2327.500
79,0,141,141,141,1453.500,2398.500
80,0,163,163,163,1452.500,2523.500
81,0,158,158,158,1516.500,2494.500
82,0,161,161,161,1526.500,2518.500
83,0,166,166,166,1540.500,2542.500
84,0,169,169,169,1658.500,2531.500
85,0,168,168,168,1912.500,2466.500
86,0,154,154,154,1435.500,2605.500
87,0,160,160,160,1927.500,1814.500
88,0,169,169,169,2020.500,1821.500
89,0,173,173,173,2047.500,1817.500
90,0,175,175,175,2176.500,1813.500
91,0,173,173,173,2225.500,1796.500
92,0,188,188,188,2311.500,1838.500
93,0,185,185,185,2321.500,1869.500
94,0,206,206,206,2329.500,1856.500
95,0,213,213,213,2333.500,1878.500
96,0,220,220,220,2336.500,1836.500
97,0,185,185,185,2151.500,2078.500
