 ,Area,Mean,Min,Max,X,Y
1,0,171,171,171,1553.000,824.000
2,0,186,186,186,1726.167,1080.833
3,0,161,161,161,1774.167,1082.167
4,0,156,156,156,1683.500,1074.167
5,0,145,145,145,1582.833,1227.500
6,0,198,198,198,1628.167,1336.167
7,0,159,159,159,1627.167,1385.833
8,0,155,155,155,1617.833,1413.167
9,0,152,152,152,1624.500,1483.833
10,0,142,142,142,1617.167,1557.833
11,0,154,154,154,1559.167,1559.833
12,0,169,169,169,1514.500,1401.167
13,0,172,172,172,1684.500,1317.833
14,0,173,173,173,1739.833,1321.833
15,0,159,159,159,1653.167,1604.500
16,0,165,165,165,1693.167,1602.500
17,0,139,139,139,1790.500,1499.500
18,0,159,159,159,1799.167,1574.833
19,0,159,159,159,1897.833,1386.833
20,0,160,160,160,1943.833,1353.500
21,0,173,173,173,2007.167,1328.167
22,0,153,153,153,1999.167,1455.500
23,0,185,185,185,1979.833,1452.833
24,0,160,160,160,1927.167,1492.833
25,0,154,154,154,1907.833,1524.833
26,0,147,147,147,1904.500,1568.167
27,0,170,170,170,1861.833,1128.167
28,0,185,185,185,1730.500,959.500
29,0,176,176,176,2070.500,1288.500
30,0,162,162,162,2104.500,1490.500
31,0,170,170,170,2094.500,1605.500
32,0,180,180,180,2179.500,1613.500
33,0,158,158,158,1947.500,1599.000
34,0,167,167,167,1929.000,1604.500
35,0,175,175,175,2236.000,1363.250
36,0,181,181,181,2227.000,1368.000
37,0,176,176,176,2197.500,1407.500
38,0,173,173,173,2199.500,1431.750
39,0,189,189,189,2272.500,1543.000
40,0,158,158,158,2231.833,1592.167
41,0,172,172,172,2308.500,1603.500
42,0,186,186,186,2367.833,1523.500
43,0,208,208,208,2357.167,1433.500
44,0,185,185,185,2387.167,1576.833
45,0,190,190,190,2375.167,1600.833
46,0,183,183,183,2363.167,1631.500
47,0,195,195,195,2297.833,1212.833
48,0,209,209,209,2092.000,1375.000
49,0,178,178,178,2079.750,1375.750
50,0,187,187,187,2101.750,1370.000
51,0,146,146,146,1230.833,1828.500
52,0,155,155,155,1230.833,1843.167
53,0,142,142,142,1215.500,1844.500
54,0,157,157,157,1155.500,1787.833
55,0,161,161,161,1307.500,1856.500
56,0,155,155,155,1305.500,1881.833
57,0,143,143,143,1258.833,1935.833
58,0,157,157,157,1284.167,1959.167
59,0,133,133,133,1283.500,2116.500
60,0,169,169,169,1076.500,2077.500
61,0,147,147,147,1095.500,2170.500
62,0,139,139,139,1237.500,2231.500
63,0,132,132,132,1292.500,2276.500
64,0,149,149,149,1289.500,2285.500
65,0,155,155,155,1247.500,2313.500
66,0,157,157,157,1256.500,2374.500
67,0,146,146,146,1147.500,2308.500
68,0,137,137,137,1125.500,2452.500
69,0,149,149,149,1171.500,2592.500
70,0,155,155,155,896.500,1852.500
71,0,149,149,149,805.500,1836.500
72,0,174,174,174,590.500,2012.500
73,0,166,166,166,898.500,2124.500
74,0,174,174,174,509.500,1848.500
75,0,180,180,180,403.500,2086.500
76,0,171,171,171,553.500,2249.500
77,0,149,149,149,967.500,1742.500
