 ,Area,Mean,Min,Max,X,Y
1,0,216,216,216,1417.000,818.000
2,0,199,199,199,1498.167,736.167
3,0,189,189,189,1499.500,844.167
4,0,190,190,190,1520.833,861.500
5,0,198,198,198,1507.500,917.500
6,0,192,192,192,1428.833,872.167
7,0,189,189,189,1712.833,906.833
8,0,174,174,174,1480.833,1084.167
9,0,179,179,179,1830.167,1172.167
10,0,181,181,181,1742.167,1110.833
11,0,180,180,180,1698.167,964.167
12,0,172,172,172,1704.833,1358.833
13,0,172,172,172,1898.167,1370.833
14,0,179,179,179,1883.500,1390.833
15,0,164,164,164,1500.833,1469.500
16,0,179,179,179,1410.167,1285.500
17,0,148,148,148,1411.500,1352.167
18,0,147,147,147,1500.833,1513.500
19,0,160,160,160,1556.833,1549.500
20,0,163,163,163,1598.167,1532.167
21,0,172,172,172,1636.833,1565.500
22,0,166,166,166,1754.167,1598.833
23,0,159,159,159,1879.500,1457.500
24,0,161,161,161,1856.833,1588.167
25,0,168,168,168,1831.500,1589.500
26,0,156,156,156,1895.500,1552.167
27,0,155,155,155,1906.167,1529.500
28,0,154,154,154,1598.167,1330.833
29,0,158,158,158,1646.167,1426.833
30,0,198,198,198,2094.000,1256.500
31,0,176,176,176,2039.000,1448.500
32,0,180,180,180,2068.500,1515.500
33,0,179,179,179,2204.167,1596.833
34,0,152,152,152,1180.167,1836.833
35,0,149,149,149,1225.500,1895.500
36,0,147,147,147,1224.167,1939.500
37,0,177,177,177,1242.833,1855.500
38,0,152,152,152,1209.500,2020.833
39,0,148,148,148,1229.500,2043.500
40,0,146,146,146,1232.167,2002.167
41,0,152,152,152,1214.833,1979.500
42,0,167,167,167,1090.833,1844.833
43,0,155,155,155,1114.833,1808.833
44,0,159,159,159,1060.167,1800.833
45,0,167,167,167,1041.500,1795.500
46,0,176,176,176,992.167,1831.500
47,0,154,154,154,985.500,1876.833
48,0,156,156,156,966.833,1895.500
49,0,149,149,149,957.500,1919.500
50,0,148,148,148,1024.167,1931.500
51,0,161,161,161,1002.833,1966.167
52,0,148,148,148,1056.167,1966.167
53,0,158,158,158,1074.833,2044.833
54,0,166,166,166,1046.833,2051.500
55,0,170,170,170,793.500,1838.167
56,0,158,158,158,712.167,1875.500
57,0,171,171,171,724.167,1911.500
58,0,161,161,161,804.167,1910.167
59,0,152,152,152,878.833,1943.500
60,0,161,161,161,793.500,1976.833
61,0,153,153,153,820.167,2092.833
62,0,151,151,151,832.167,2134.167
63,0,148,148,148,790.833,2136.833
64,0,158,158,158,909.500,2172.833
65,0,156,156,156,1054.833,2159.500
66,0,147,147,147,1165.500,2212.833
67,0,164,164,164,1068.167,2290.167
68,0,160,160,160,896.167,2275.500
69,0,149,149,149,1096.167,2371.500
70,0,145,145,145,1105.500,2419.500
71,0,150,150,150,1204.167,2403.500
72,0,163,163,163,1253.500,2700.833
73,0,159,159,159,922.833,2540.833
74,0,149,149,149,1052.167,2680.833
75,0,151,151,151,1110.833,2344.833
76,0,144,144,144,891.500,2004.500
77,0,154,154,154,827.500,2123.000
78,0,171,171,171,599.500,1791.500
79,0,173,173,173,597.000,1813.500
80,0,192,192,192,549.000,1909.000
81,0,201,201,201,401.500,1781.500
82,0,190,190,190,441.500,1965.500
83,0,196,196,196,447.500,2018.500
84,0,210,210,210,388.500,2195.500
