 ,Area,Mean,Min,Max,X,Y
1,0,149,149,149,1256.000,1026.000
2,0,166,166,166,1250.000,1399.500
3,0,165,165,165,1252.000,1415.500
4,0,167,167,167,1257.000,1416.000
5,0,136,136,136,1261.500,1427.000
6,0,138,138,138,1280.000,1414.000
7,0,191,191,191,1298.500,1416.500
8,0,165,165,165,1307.000,1416.000
9,0,166,166,166,1240.000,1432.000
10,0,175,175,175,1226.500,1448.500
11,0,176,176,176,1224.000,1431.500
12,0,173,173,173,1213.000,1460.500
13,0,159,159,159,1189.000,1458.000
14,0,166,166,166,1276.000,1449.000
15,0,148,148,148,1347.500,1412.500
16,0,132,132,132,1348.500,1399.500
17,0,170,170,170,1338.500,1389.000
18,0,158,158,158,1344.500,1382.500
19,0,170,170,170,1324.500,1382.500
20,0,157,157,157,1314.000,1394.500
21,0,170,170,170,1319.500,1389.000
22,0,153,153,153,1305.000,1375.000
23,0,172,172,172,1327.500,1344.000
24,0,168,168,168,1341.500,1348.500
25,0,174,174,174,1343.000,1342.500
26,0,178,178,178,1348.500,1338.000
27,0,154,154,154,1346.000,1317.500
28,0,139,139,139,1312.500,1306.500
29,0,162,162,162,1268.500,1348.500
30,0,160,160,160,1261.500,1375.500
31,0,139,139,139,1248.500,1332.000
32,0,155,155,155,1241.000,1310.000
33,0,169,169,169,1227.000,1296.000
34,0,168,168,168,1194.000,1275.000
35,0,163,163,163,1176.500,1291.500
36,0,167,167,167,1176.500,1285.500
37,0,174,174,174,1171.500,1366.000
38,0,167,167,167,1184.500,1395.000
39,0,147,147,147,1181.000,1403.500
40,0,145,145,145,1163.000,1400.500
41,0,177,177,177,1244.000,1217.500
42,0,167,167,167,1303.000,1193.000
43,0,182,182,182,1357.000,1182.500
44,0,168,168,168,1357.500,1172.500
45,0,165,165,165,1356.000,1138.000
46,0,156,156,156,1363.000,1129.500
47,0,180,180,180,1323.500,1119.500
48,0,158,158,158,1320.000,1111.500
49,0,172,172,172,1298.000,1094.000
50,0,178,178,178,1292.500,1150.500
51,0,183,183,183,1268.000,1134.500
52,0,169,169,169,1224.000,1169.000
53,0,163,163,163,1198.500,1187.000
54,0,180,180,180,1166.000,1183.500
55,0,165,165,165,1161.000,1220.000
56,0,150,150,150,1161.000,1152.500
57,0,168,168,168,1166.500,1161.000
58,0,173,173,173,1174.500,1162.000
59,0,185,185,185,1176.500,1151.500
60,0,158,158,158,1200.000,1082.000
61,0,159,159,159,1208.500,1105.500
