 ,Area,Mean,Min,Max,X,Y
1,0,191,191,191,881.000,1533.000
2,0,177,177,177,872.833,1567.167
3,0,177,177,177,830.833,1572.500
4,0,188,188,188,851.500,1595.833
5,0,203,203,203,792.167,1596.500
6,0,188,188,188,915.500,1602.500
7,0,159,159,159,1009.500,1488.500
8,0,180,180,180,1022.833,1501.833
9,0,170,170,170,1015.500,1497.833
10,0,173,173,173,973.500,1389.833
11,0,167,167,167,936.167,1382.500
12,0,175,175,175,904.167,1371.833
13,0,176,176,176,862.167,1422.500
14,0,171,171,171,1010.833,1375.167
15,0,187,187,187,1006.167,1318.500
16,0,180,180,180,1008.833,1596.500
17,0,182,182,182,1042.167,1573.833
18,0,173,173,173,1042.167,1513.833
19,0,165,165,165,1058.167,1515.167
20,0,170,170,170,1065.500,1529.833
21,0,178,178,178,1062.833,1540.500
22,0,178,178,178,1030.167,1612.500
23,0,182,182,182,760.167,1371.833
24,0,185,185,185,1021.500,1183.833
25,0,192,192,192,1054.833,1079.167
26,0,192,192,192,639.833,1593.500
27,0,189,189,189,623.833,1613.500
28,0,181,181,181,589.500,1613.500
29,0,197,197,197,697.833,1548.833
30,0,183,183,183,804.500,1540.167
31,0,202,202,202,1098.500,899.500
32,0,203,203,203,1096.500,987.500
33,0,205,205,205,1272.500,930.500
34,0,194,194,194,1285.500,947.500
35,0,183,183,183,1252.500,1075.500
36,0,176,176,176,1212.500,1256.500
37,0,170,170,170,1163.500,1258.500
38,0,173,173,173,1207.500,1291.500
39,0,168,168,168,1092.500,1424.500
40,0,166,166,166,1211.500,1359.500
41,0,161,161,161,1233.500,1361.500
42,0,153,153,153,1078.500,1560.500
43,0,167,167,167,1091.500,1579.500
44,0,161,161,161,1072.500,1607.500
45,0,177,177,177,1096.500,1606.500
46,0,158,158,158,1171.500,1561.500
47,0,186,186,186,1192.500,1600.500
48,0,143,143,143,1197.500,1571.500
49,0,167,167,167,1234.500,1600.500
50,0,165,165,165,1251.500,1587.500
51,0,153,153,153,1256.500,1557.500
52,0,154,154,154,1263.500,1577.500
53,0,178,178,178,1268.500,1528.500
54,0,171,171,171,1228.167,1622.167
55,0,160,160,160,1231.167,1625.833
56,0,152,152,152,1311.500,1443.500
57,0,157,157,157,1315.500,1514.833
58,0,149,149,149,1304.833,1566.833
59,0,172,172,172,1326.167,1604.833
60,0,151,151,151,1366.167,1592.833
61,0,170,170,170,1388.833,1576.833
62,0,162,162,162,1401.500,1605.500
63,0,185,185,185,1340.167,1200.167
64,0,170,170,170,1335.500,1346.833
65,0,162,162,162,1344.167,1382.833
66,0,166,166,166,1366.833,1130.167
67,0,181,181,181,1398.833,1116.833
68,0,184,184,184,1398.833,912.167
69,0,210,210,210,1443.500,784.000
70,0,205,205,205,1452.500,826.000
71,0,198,198,198,1476.000,898.000
72,0,200,200,200,1458.000,985.500
73,0,188,188,188,1420.000,977.000
74,0,193,193,193,1483.500,992.000
75,0,172,172,172,1500.000,1056.500
76,0,199,199,199,1513.500,1045.000
77,0,186,186,186,1520.500,1069.000
78,0,200,200,200,1529.000,1080.000
79,0,191,191,191,1520.000,1133.500
80,0,185,185,185,1506.000,1130.000
81,0,171,171,171,1511.000,1145.000
82,0,182,182,182,1454.500,1103.000
83,0,185,185,185,1527.000,1196.500
84,0,181,181,181,1445.000,1178.500
85,0,175,175,175,1415.000,1275.500
86,0,170,170,170,1471.000,1303.500
87,0,169,169,169,1479.000,1330.000
88,0,166,166,166,1368.000,1368.500
89,0,155,155,155,1403.500,1388.500
90,0,167,167,167,1440.000,1389.500
91,0,155,155,155,1446.500,1414.500
92,0,163,163,163,1453.000,1431.000
93,0,166,166,166,1429.500,1478.500
94,0,157,157,157,1441.000,1502.500
95,0,164,164,164,1422.500,1532.500
96,0,168,168,168,1455.500,1561.500
97,0,159,159,159,1413.500,1590.500
98,0,165,165,165,1455.000,1490.500
99,0,158,158,158,1471.000,1505.000
100,0,158,158,158,1471.000,1488.000
101,0,166,166,166,1469.000,1453.500
102,0,157,157,157,1472.500,1534.000
103,0,165,165,165,1441.500,1629.500
104,0,155,155,155,1421.500,1621.500
105,0,166,166,166,1280.000,1424.500
106,0,166,166,166,1725.167,1883.167
107,0,180,180,180,1697.167,1875.833
108,0,163,163,163,1747.833,1876.500
109,0,168,168,168,1763.833,1865.167
110,0,147,147,147,1799.833,1888.500
111,0,138,138,138,1727.833,1914.500
112,0,151,151,151,1686.500,1901.833
113,0,165,165,165,1692.500,1922.500
114,0,166,166,166,1690.500,1939.167
115,0,176,176,176,1732.500,1958.500
116,0,167,167,167,1720.500,1953.833
117,0,186,186,186,1706.500,1971.167
118,0,160,160,160,1719.167,1981.167
119,0,157,157,157,1682.500,1966.500
120,0,151,151,151,1693.167,1994.500
121,0,158,158,158,1685.167,2041.833
122,0,162,162,162,1678.500,2037.833
123,0,157,157,157,1753.833,1931.833
124,0,166,166,166,1826.500,1921.833
125,0,151,151,151,1839.833,1941.167
126,0,162,162,162,1831.167,1968.500
127,0,156,156,156,1804.500,1967.167
128,0,165,165,165,1877.833,1947.833
129,0,173,173,173,1829.167,1872.500
130,0,155,155,155,1899.833,1870.500
131,0,156,156,156,1909.167,1897.833
132,0,165,165,165,1923.833,1877.167
133,0,155,155,155,1934.500,1881.167
134,0,155,155,155,1970.500,1929.167
135,0,154,154,154,1975.833,1943.167
136,0,155,155,155,1942.500,1991.833
137,0,144,144,144,1887.833,1998.500
138,0,158,158,158,1886.500,2015.833
139,0,142,142,142,1904.500,2014.500
140,0,166,166,166,1885.833,2049.833
141,0,142,142,142,1895.833,2037.833
142,0,143,143,143,1929.167,2055.167
143,0,147,147,147,1921.833,2077.167
144,0,150,150,150,1737.167,2103.167
145,0,141,141,141,1686.500,2099.833
146,0,137,137,137,1680.500,2121.833
147,0,158,158,158,1699.833,2134.500
148,0,158,158,158,1710.500,2129.833
149,0,155,155,155,1815.167,2169.167
