 ,Area,Mean,Min,Max,X,Y
1,0,185,185,185,1873.000,1265.000
2,0,215,215,215,2043.167,1345.167
3,0,202,202,202,2039.167,1334.500
4,0,179,179,179,2067.833,1359.167
5,0,188,188,188,1905.833,1432.500
6,0,180,180,180,1893.833,1492.500
7,0,204,204,204,1892.500,1597.167
8,0,185,185,185,1860.500,1444.500
9,0,192,192,192,1972.500,1497.167
10,0,197,197,197,2003.167,1509.833
11,0,182,182,182,2023.833,1525.167
12,0,184,184,184,2063.167,1567.833
13,0,165,165,165,2101.167,1434.500
14,0,170,170,170,2097.833,1509.833
15,0,181,181,181,2153.500,1592.500
16,0,166,166,166,2181.500,1624.500
17,0,194,194,194,2235.500,1677.000
18,0,172,172,172,2190.500,1504.500
19,0,174,174,174,2159.500,1454.000
20,0,181,181,181,2231.000,1410.000
21,0,171,171,171,2145.000,1290.000
22,0,195,195,195,2118.500,1169.500
23,0,188,188,188,2039.500,1063.833
24,0,195,195,195,2248.500,964.500
25,0,195,195,195,2463.000,1455.000
26,0,190,190,190,2465.000,1471.500
27,0,190,190,190,2544.500,1385.000
28,0,168,168,168,2507.000,1503.000
29,0,183,183,183,2326.000,1482.000
30,0,174,174,174,2408.500,1560.000
31,0,170,170,170,2320.000,1552.000
32,0,171,171,171,2317.500,1566.500
33,0,186,186,186,2472.833,1676.500
34,0,184,184,184,2537.500,1651.167
35,0,168,168,168,2587.500,1224.500
36,0,178,178,178,2657.500,1403.167
37,0,187,187,187,2570.833,1496.500
38,0,182,182,182,1612.833,1970.833
39,0,178,178,178,1585.500,2000.833
40,0,187,187,187,1570.167,1996.167
41,0,187,187,187,1552.167,2015.500
42,0,169,169,169,1400.833,1940.833
43,0,174,174,174,1420.167,1885.500
44,0,186,186,186,1558.167,2135.500
45,0,170,170,170,1540.833,2126.167
46,0,167,167,167,1582.833,2098.167
47,0,164,164,164,1571.500,2044.167
48,0,160,160,160,1550.167,2026.167
49,0,178,178,178,1518.833,2152.833
50,0,178,178,178,1516.833,2145.500
51,0,172,172,172,1452.167,2126.167
52,0,166,166,166,1433.500,2137.500
53,0,183,183,183,1451.500,2154.833
54,0,191,191,191,1391.500,2157.500
55,0,191,191,191,1506.833,2233.500
56,0,178,178,178,1440.833,2220.167
57,0,163,163,163,1430.167,2250.833
58,0,159,159,159,1455.500,2257.500
59,0,171,171,171,1530.833,2269.500
60,0,168,168,168,1422.833,2332.833
61,0,170,170,170,1408.167,2406.167
62,0,170,170,170,1423.500,2406.833
63,0,192,192,192,1444.167,2479.500
64,0,168,168,168,1458.167,2488.167
65,0,173,173,173,1442.167,2543.500
66,0,154,154,154,1456.167,2560.167
67,0,157,157,157,1570.167,2754.833
68,0,173,173,173,1570.167,2626.833
69,0,181,181,181,1510.167,2490.833
70,0,170,170,170,1553.500,2505.500
71,0,170,170,170,1532.167,2442.167
72,0,167,167,167,1374.167,2624.167
73,0,166,166,166,1371.500,2658.167
74,0,156,156,156,1457.500,2736.833
75,0,170,170,170,1330.167,2682.167
76,0,180,180,180,1602.167,2170.167
77,0,178,178,178,1610.167,2067.500
78,0,175,175,175,1612.833,2100.833
79,0,178,178,178,1558.167,2275.500
80,0,173,173,173,1555.500,2323.500
81,0,179,179,179,1584.833,2292.833
82,0,163,163,163,1596.833,2274.167
83,0,176,176,176,1598.167,2311.500
84,0,175,175,175,1596.833,2334.167
85,0,164,164,164,1595.500,2346.167
86,0,175,175,175,1588.833,2379.500
87,0,177,177,177,1594.167,2427.500
88,0,184,184,184,1626.167,2526.167
89,0,213,213,213,1145.833,1862.833
90,0,195,195,195,1142.500,1870.167
91,0,184,184,184,1160.500,1882.167
92,0,183,183,183,1229.833,1912.167
93,0,191,191,191,1209.833,1940.167
94,0,174,174,174,1205.833,1973.500
95,0,186,186,186,1241.167,1916.833
96,0,202,202,202,1273.833,1911.500
97,0,177,177,177,1280.500,1918.167
98,0,183,183,183,1268.500,1931.500
99,0,173,173,173,1200.500,2009.500
100,0,193,193,193,1317.833,1994.833
101,0,178,178,178,1306.500,2000.167
102,0,184,184,184,1327.167,2056.833
103,0,176,176,176,1108.500,2005.500
104,0,193,193,193,1054.500,1900.833
105,0,183,183,183,1053.833,1910.833
106,0,182,182,182,1297.167,2198.167
107,0,181,181,181,1297.167,2248.167
108,0,169,169,169,1230.500,2256.167
109,0,173,173,173,1231.167,2290.167
110,0,169,169,169,1225.833,2312.833
111,0,180,180,180,1217.833,2322.167
112,0,170,170,170,1254.500,2364.167
113,0,184,184,184,1250.500,2378.167
114,0,170,170,170,1318.500,2369.500
115,0,176,176,176,1303.167,2434.167
116,0,174,174,174,1328.500,2428.167
117,0,177,177,177,1173.833,2399.500
118,0,187,187,187,1211.167,2456.833
119,0,165,165,165,1291.833,2474.833
120,0,165,165,165,1306.500,2493.500
121,0,169,169,169,1271.167,2517.500
122,0,175,175,175,1209.167,2532.833
123,0,168,168,168,1066.500,2449.500
124,0,216,216,216,985.500,1808.500
125,0,177,177,177,1027.500,1816.500
126,0,195,195,195,1028.500,1847.500
127,0,171,171,171,1015.500,1845.500
128,0,194,194,194,1019.500,1814.500
129,0,177,177,177,924.500,1932.500
130,0,189,189,189,953.500,1950.500
131,0,177,177,177,982.500,2010.500
132,0,185,185,185,1040.500,2052.500
133,0,186,186,186,808.500,1922.500
134,0,200,200,200,706.500,1877.500
135,0,191,191,191,819.167,2250.500
136,0,181,181,181,825.167,2261.167
137,0,185,185,185,936.500,2258.500
138,0,179,179,179,1025.167,2430.167
139,0,173,173,173,991.167,2421.500
140,0,162,162,162,986.500,2484.167
141,0,175,175,175,989.167,2288.833
142,0,167,167,167,1570.167,1862.167
143,0,199,199,199,1532.833,1864.833
144,0,196,196,196,1526.167,1852.833
