 ,Area,Mean,Min,Max,X,Y
1,0,211,211,211,1838.000,615.000
2,0,176,176,176,1892.500,675.500
3,0,206,206,206,1867.500,691.500
4,0,169,169,169,1870.500,842.500
5,0,188,188,188,1918.500,874.500
6,0,153,153,153,1865.500,918.500
7,0,166,166,166,1897.500,1008.500
8,0,173,173,173,1875.500,1061.500
9,0,171,171,171,1900.500,1076.500
10,0,159,159,159,1959.500,1063.500
11,0,172,172,172,1992.500,965.500
12,0,159,159,159,2007.500,991.500
13,0,188,188,188,2041.500,909.500
14,0,178,178,178,2063.500,889.500
15,0,164,164,164,2064.500,837.500
16,0,187,187,187,1972.500,805.500
17,0,204,204,204,2078.500,784.500
18,0,198,198,198,2048.500,710.500
19,0,214,214,214,2011.500,653.500
20,0,169,169,169,1818.500,1140.500
21,0,154,154,154,1901.500,1176.500
22,0,184,184,184,1906.500,1199.500
23,0,177,177,177,2046.500,1173.500
24,0,180,180,180,2044.500,1183.500
25,0,162,162,162,2063.500,1174.500
26,0,170,170,170,2091.500,1127.500
27,0,163,163,163,2111.500,1173.500
28,0,192,192,192,2080.500,995.500
29,0,174,174,174,2078.500,1004.500
30,0,167,167,167,1845.500,1262.500
31,0,166,166,166,1896.500,1264.500
32,0,176,176,176,1945.500,1265.500
33,0,166,166,166,2008.500,1236.500
34,0,183,183,183,2076.500,1258.500
35,0,158,158,158,1885.500,1353.500
36,0,156,156,156,1833.500,1335.500
37,0,162,162,162,2008.500,1334.500
38,0,176,176,176,1929.500,1359.500
39,0,170,170,170,1963.500,1414.500
40,0,155,155,155,1976.500,1412.500
41,0,170,170,170,2015.500,1409.500
42,0,167,167,167,2045.500,1445.500
43,0,213,213,213,2168.167,642.167
44,0,206,206,206,2128.167,688.167
45,0,200,200,200,2173.500,723.500
46,0,206,206,206,2223.500,778.167
47,0,196,196,196,2218.167,782.167
48,0,185,185,185,2119.500,758.167
49,0,186,186,186,2127.500,827.500
50,0,166,166,166,2148.833,917.500
51,0,169,169,169,2154.833,985.500
52,0,178,178,178,2207.500,1047.500
53,0,198,198,198,2202.833,1051.500
54,0,197,197,197,2158.833,1088.833
55,0,170,170,170,2272.833,1030.167
56,0,180,180,180,2289.500,1004.167
57,0,174,174,174,2280.833,1078.167
58,0,156,156,156,2164.833,1204.833
59,0,183,183,183,2148.833,1243.500
60,0,157,157,157,2164.833,1280.833
61,0,171,171,171,2180.833,1250.833
62,0,184,184,184,2246.167,1302.833
63,0,185,185,185,2296.167,1258.167
64,0,165,165,165,2142.167,1430.167
65,0,194,194,194,2386.833,896.500
66,0,187,187,187,2447.500,1048.500
67,0,195,195,195,2524.167,1024.500
68,0,191,191,191,2384.833,1179.167
69,0,188,188,188,2436.167,1243.833
70,0,192,192,192,2516.833,1164.500
71,0,193,193,193,2543.500,1193.167
72,0,193,193,193,2571.500,1196.500
73,0,171,171,171,2654.833,1217.833
74,0,214,214,214,2528.167,1080.500
75,0,198,198,198,2494.167,1299.167
76,0,183,183,183,2409.500,1358.500
77,0,177,177,177,2348.500,1286.500
78,0,175,175,175,2350.500,1351.500
79,0,155,155,155,1510.500,1680.500
80,0,146,146,146,1505.500,1702.500
81,0,159,159,159,1500.500,1742.500
82,0,163,163,163,1459.500,1799.500
83,0,157,157,157,1418.500,1878.500
84,0,153,153,153,1360.500,1842.500
85,0,159,159,159,1418.500,1721.500
86,0,174,174,174,1340.500,1739.500
87,0,151,151,151,1326.500,1749.500
88,0,158,158,158,1292.500,1827.500
89,0,133,133,133,1320.500,1898.500
90,0,155,155,155,1401.500,1934.500
91,0,141,141,141,1346.500,1960.500
92,0,164,164,164,1251.500,1967.500
93,0,154,154,154,1276.500,2003.500
94,0,166,166,166,1287.500,2043.500
95,0,155,155,155,1393.500,2090.500
96,0,151,151,151,1419.500,2123.500
97,0,147,147,147,1486.500,2007.500
98,0,158,158,158,1534.500,1836.500
99,0,161,161,161,1451.500,1643.167
100,0,168,168,168,1438.167,1680.500
101,0,156,156,156,1399.500,1652.500
102,0,164,164,164,1346.167,1669.833
103,0,143,143,143,1312.833,1649.833
104,0,168,168,168,1294.167,1641.833
105,0,154,154,154,1246.167,1615.167
106,0,166,166,166,1198.167,1815.167
107,0,150,150,150,1092.833,1865.833
108,0,171,171,171,1119.500,1916.500
109,0,151,151,151,878.000,1642.500
110,0,155,155,155,972.500,1731.000
111,0,175,175,175,1001.000,2327.500
112,0,171,171,171,1058.500,2059.167
113,0,159,159,159,1063.833,2233.833
114,0,185,185,185,795.833,2051.167
115,0,145,145,145,1467.500,1759.167
116,0,180,180,180,1480.167,1600.500
117,0,153,153,153,1474.833,1609.833
