 ,Area,Mean,Min,Max,X,Y
1,0,169,169,169,1682.000,1527.000
2,0,191,191,191,1664.833,1567.500
3,0,195,195,195,1673.500,1568.833
4,0,184,184,184,1732.167,1536.833
5,0,200,200,200,1730.833,1542.833
6,0,168,168,168,1758.167,1524.833
7,0,189,189,189,1750.167,1617.500
8,0,181,181,181,1744.167,1622.167
9,0,174,174,174,1742.167,1641.500
10,0,159,159,159,1753.500,1672.833
11,0,161,161,161,1790.167,1618.167
12,0,153,153,153,1797.500,1626.833
13,0,173,173,173,1838.167,1618.833
14,0,180,180,180,1830.167,1623.500
15,0,182,182,182,1830.833,1569.500
16,0,172,172,172,1814.833,1534.833
17,0,178,178,178,1754.833,1419.500
18,0,184,184,184,1704.167,1389.500
19,0,178,178,178,1697.500,1386.833
20,0,178,178,178,1809.500,1362.833
21,0,168,168,168,1773.500,1296.833
22,0,184,184,184,1847.500,1326.167
23,0,187,187,187,1848.167,1335.500
24,0,178,178,178,1913.500,1256.833
25,0,181,181,181,1714.167,1166.833
26,0,188,188,188,1660.833,1229.500
27,0,168,168,168,1813.500,1183.500
28,0,179,179,179,1774.833,1211.500
29,0,199,199,199,1904.167,1148.833
30,0,182,182,182,1934.833,1226.833
31,0,210,210,210,1838.833,952.833
32,0,201,201,201,1786.833,932.833
33,0,209,209,209,1728.833,866.167
34,0,217,217,217,1674.167,1006.833
35,0,200,200,200,1876.167,922.167
36,0,200,200,200,1935.500,927.500
37,0,213,213,213,1941.500,988.833
38,0,186,186,186,1950.833,1019.500
39,0,198,198,198,1878.833,1029.500
40,0,185,185,185,1844.167,1074.167
41,0,200,200,200,1977.500,1072.500
42,0,192,192,192,2066.167,1024.500
43,0,187,187,187,2070.167,1046.500
44,0,197,197,197,2106.167,991.833
45,0,196,196,196,2063.500,1071.167
46,0,199,199,199,2130.167,1127.167
47,0,200,200,200,2128.167,1114.500
48,0,175,175,175,2032.167,1140.500
49,0,194,194,194,2054.833,1172.500
50,0,186,186,186,2066.833,1236.500
51,0,177,177,177,2099.500,1211.833
52,0,194,194,194,2098.833,1216.500
53,0,196,196,196,2124.833,1212.500
54,0,175,175,175,1988.833,1273.833
55,0,173,173,173,2066.167,1309.167
56,0,181,181,181,2086.167,1319.833
57,0,185,185,185,1974.833,1355.833
58,0,172,172,172,1990.167,1344.500
59,0,187,187,187,2004.167,1353.167
60,0,185,185,185,2050.833,1393.167
61,0,181,181,181,1990.833,1435.833
62,0,159,159,159,1997.500,1457.167
63,0,160,160,160,1904.833,1519.833
64,0,180,180,180,1900.833,1528.500
65,0,177,177,177,1979.500,1499.833
66,0,186,186,186,1978.833,1511.167
67,0,187,187,187,1996.833,1517.167
68,0,177,177,177,1994.167,1527.167
69,0,177,177,177,2032.167,1526.500
70,0,162,162,162,2090.167,1463.167
71,0,182,182,182,2153.500,1407.833
72,0,186,186,186,2123.500,1523.167
73,0,181,181,181,2099.500,1535.833
74,0,187,187,187,2154.167,1473.167
75,0,173,173,173,2046.167,1566.500
76,0,190,190,190,2054.833,1580.500
77,0,173,173,173,1991.500,1594.500
78,0,159,159,159,1930.167,1559.167
79,0,167,167,167,1932.167,1571.833
80,0,165,165,165,1880.167,1565.167
81,0,189,189,189,1918.167,1612.500
82,0,170,170,170,1926.833,1621.833
83,0,155,155,155,1953.500,1623.167
84,0,162,162,162,1909.500,1631.167
85,0,191,191,191,1870.833,1625.833
86,0,193,193,193,1866.833,1622.500
87,0,168,168,168,1901.500,1656.500
88,0,175,175,175,1936.833,1664.500
89,0,173,173,173,1932.833,1671.167
90,0,156,156,156,2007.500,1627.167
91,0,177,177,177,2022.167,1653.833
92,0,165,165,165,2044.833,1662.500
93,0,171,171,171,2033.500,1629.833
94,0,178,178,178,2089.500,1655.167
95,0,183,183,183,2098.167,1663.833
96,0,180,180,180,2142.167,1614.500
97,0,150,150,150,2132.167,1621.833
98,0,161,161,161,2152.167,1646.500
99,0,172,172,172,2154.833,1637.167
100,0,173,173,173,2156.167,1668.500
101,0,203,203,203,2218.000,1048.500
102,0,200,200,200,2219.500,1059.000
103,0,200,200,200,2213.500,1060.500
104,0,205,205,205,2185.500,1077.000
105,0,201,201,201,2176.500,1083.000
106,0,198,198,198,2195.000,1099.000
107,0,197,197,197,2261.000,1090.000
108,0,182,182,182,2196.000,1140.500
109,0,198,198,198,2200.000,1157.000
110,0,207,207,207,2193.500,1176.500
111,0,198,198,198,2204.000,1191.500
112,0,182,182,182,2236.500,1204.500
113,0,193,193,193,2164.000,1251.500
114,0,186,186,186,2207.500,1377.500
115,0,198,198,198,2403.167,1336.833
116,0,183,183,183,2284.167,1583.500
117,0,177,177,177,2215.833,1625.167
118,0,182,182,182,2275.167,1666.500
119,0,192,192,192,2281.500,1685.833
120,0,182,182,182,2273.833,1689.833
121,0,183,183,183,2344.000,1291.500
122,0,187,187,187,2311.000,1331.000
123,0,186,186,186,1668.833,1116.833
124,0,186,186,186,1691.500,1087.500
125,0,170,170,170,1751.500,1227.500
126,0,157,157,157,1840.167,1650.833
