 ,Area,Mean,Min,Max,X,Y
1,0,193,193,193,2041.000,1640.000
2,0,187,187,187,2160.833,1689.500
3,0,178,178,178,2047.500,1729.500
4,0,191,191,191,2343.500,1777.500
5,0,198,198,198,1899.500,1418.833
6,0,186,186,186,1896.833,1294.833
7,0,205,205,205,1840.500,1457.500
8,0,184,184,184,1762.500,1495.500
9,0,220,220,220,1692.500,1091.500
10,0,189,189,189,1685.500,1074.500
11,0,195,195,195,1739.500,1710.500
12,0,177,177,177,1826.500,1766.500
13,0,183,183,183,1825.500,1831.500
14,0,189,189,189,1849.500,1908.500
15,0,172,172,172,1885.500,1900.500
16,0,189,189,189,1175.500,2189.500
17,0,184,184,184,1146.500,2195.500
18,0,181,181,181,1101.500,2231.500
19,0,180,180,180,1133.500,2220.500
20,0,177,177,177,1221.500,2290.500
21,0,172,172,172,1239.500,2309.500
22,0,199,199,199,1414.500,2216.500
23,0,183,183,183,1406.500,2201.500
24,0,178,178,178,1367.500,2275.500
25,0,169,169,169,1371.500,2304.500
26,0,180,180,180,1386.500,2318.500
27,0,180,180,180,1411.500,2323.500
28,0,183,183,183,1469.500,2346.500
29,0,180,180,180,1455.500,2360.500
30,0,185,185,185,1506.500,2362.500
31,0,183,183,183,1425.500,2345.500
32,0,183,183,183,1202.500,2346.500
33,0,168,168,168,1199.500,2470.500
34,0,174,174,174,1181.500,2464.500
35,0,179,179,179,1190.500,2371.500
36,0,185,185,185,1411.500,2550.500
37,0,185,185,185,1491.500,2568.500
38,0,177,177,177,1476.500,2657.500
39,0,167,167,167,1221.500,2672.500
40,0,189,189,189,1219.500,2686.500
41,0,179,179,179,1153.500,2567.500
42,0,180,180,180,1112.500,2676.500
43,0,166,166,166,1263.500,2713.500
44,0,174,174,174,1286.500,2801.500
45,0,174,174,174,1293.500,2827.500
46,0,171,171,171,1128.500,2823.500
47,0,181,181,181,1528.500,3033.500
48,0,181,181,181,1028.500,2349.500
49,0,191,191,191,1046.500,2536.500
50,0,176,176,176,810.500,2455.500
51,0,173,173,173,1056.500,2642.500
52,0,168,168,168,1256.500,2904.500
