 ,Area,Mean,Min,Max,X,Y
1,0,204,204,204,1450.000,858.000
2,0,180,180,180,1457.500,1281.500
3,0,176,176,176,1450.500,1399.500
4,0,171,171,171,1427.500,1406.500
5,0,171,171,171,1411.500,1434.500
6,0,176,176,176,1422.500,1459.500
7,0,175,175,175,1295.500,1318.500
8,0,191,191,191,1424.500,1536.500
9,0,200,200,200,1418.500,1528.500
10,0,176,176,176,1388.500,1527.500
11,0,186,186,186,1378.500,1506.500
12,0,183,183,183,1368.500,1574.500
13,0,173,173,173,1302.500,1517.500
14,0,193,193,193,1372.500,1662.500
15,0,189,189,189,1371.500,1700.500
16,0,172,172,172,1433.500,1646.500
17,0,171,171,171,1242.500,1641.500
18,0,166,166,166,1250.500,1689.500
19,0,171,171,171,1246.500,1705.500
20,0,185,185,185,1250.500,1731.500
21,0,179,179,179,1202.500,1561.500
22,0,182,182,182,1035.833,1355.833
23,0,170,170,170,1035.167,1552.500
24,0,190,190,190,1033.833,1581.167
25,0,198,198,198,950.500,1611.833
26,0,199,199,199,951.167,1619.833
27,0,187,187,187,1037.833,1711.167
28,0,154,154,154,1769.500,1960.000
29,0,148,148,148,1788.500,1983.500
30,0,150,150,150,1847.500,2001.000
31,0,159,159,159,1839.000,2043.000
32,0,147,147,147,1854.500,2050.000
33,0,159,159,159,1893.500,2068.000
34,0,178,178,178,1889.500,2093.500
35,0,163,163,163,1906.000,2084.500
36,0,158,158,158,1856.000,2083.500
37,0,149,149,149,1850.000,2109.000
38,0,167,167,167,1824.500,2098.500
39,0,173,173,173,1785.000,2102.500
40,0,149,149,149,1831.500,2129.000
41,0,164,164,164,1789.500,2168.500
42,0,172,172,172,1716.500,2150.500
43,0,163,163,163,1723.500,2022.500
44,0,160,160,160,1707.500,2099.167
45,0,155,155,155,1784.833,2247.167
46,0,157,157,157,1734.167,2225.833
47,0,166,166,166,1740.833,2375.833
48,0,182,182,182,1808.833,2379.833
49,0,182,182,182,1807.500,2385.167
50,0,158,158,158,1903.500,2327.167
51,0,178,178,178,1901.500,2348.500
52,0,169,169,169,1800.833,2433.167
53,0,163,163,163,1778.167,2471.833
54,0,166,166,166,1704.833,2515.167
55,0,162,162,162,1848.167,2473.167
56,0,145,145,145,1727.500,2563.833
57,0,154,154,154,1973.833,2275.833
58,0,152,152,152,1974.500,2290.500
59,0,168,168,168,2007.833,2253.167
60,0,178,178,178,2004.500,2259.167
61,0,181,181,181,2115.167,2277.833
62,0,169,169,169,2119.167,2267.833
63,0,193,193,193,2016.500,2345.833
64,0,160,160,160,2045.167,2555.833
65,0,165,165,165,2123.167,2571.833
66,0,162,162,162,2116.500,2598.500
67,0,187,187,187,2149.833,2664.500
68,0,166,166,166,1943.167,2051.833
69,0,159,159,159,1957.833,2048.500
70,0,161,161,161,2005.167,2055.167
71,0,175,175,175,1997.167,2019.833
72,0,166,166,166,2011.167,2093.833
73,0,172,172,172,2013.833,2059.167
74,0,181,181,181,2036.500,2097.833
75,0,160,160,160,2088.500,2092.500
76,0,161,161,161,2117.833,2022.500
77,0,153,153,153,2065.833,1990.500
78,0,178,178,178,2061.833,1952.500
79,0,156,156,156,1988.500,1967.167
80,0,162,162,162,2099.167,1974.500
81,0,166,166,166,2112.500,1963.833
82,0,154,154,154,2148.500,1973.167
83,0,165,165,165,2165.833,1969.167
84,0,231,231,231,2481.167,1950.833
85,0,227,227,227,2477.167,1954.833
86,0,162,162,162,2301.167,1973.500
87,0,162,162,162,2446.500,2014.167
88,0,206,206,206,2460.500,1996.167
89,0,174,174,174,2465.833,1989.500
90,0,174,174,174,2366.500,2080.167
91,0,163,163,163,2374.500,2089.500
92,0,168,168,168,2347.167,2095.500
93,0,175,175,175,2432.500,2204.833
94,0,155,155,155,2195.167,2137.500
95,0,168,168,168,2256.500,2208.833
96,0,175,175,175,2209.167,2224.167
97,0,185,185,185,2231.167,2407.500
98,0,164,164,164,2235.833,2428.167
99,0,180,180,180,2030.833,2201.167
100,0,152,152,152,1894.167,2255.167
101,0,166,166,166,1868.500,1942.167
102,0,148,148,148,1825.167,1947.500
103,0,179,179,179,2221.833,2600.833
