 ,Area,Mean,Min,Max,X,Y
1,0,175,175,175,1374.000,1532.000
2,0,159,159,159,1367.500,1539.500
3,0,175,175,175,1341.500,1545.500
4,0,178,178,178,1330.500,1586.500
5,0,159,159,159,1280.500,1598.500
6,0,169,169,169,1276.500,1620.500
7,0,178,178,178,1378.500,1576.500
8,0,170,170,170,1442.500,1489.500
9,0,170,170,170,1456.500,1508.500
10,0,159,159,159,1533.500,1547.500
11,0,161,161,161,1481.500,1441.500
12,0,185,185,185,1503.500,1357.500
13,0,152,152,152,1577.500,1477.500
14,0,160,160,160,1612.500,1468.500
15,0,158,158,158,1613.500,1490.500
16,0,177,177,177,1666.500,1507.500
17,0,170,170,170,1678.500,1515.500
18,0,172,172,172,1583.500,1574.500
19,0,161,161,161,1532.500,1599.500
20,0,174,174,174,1443.500,1615.500
21,0,181,181,181,1430.500,1628.500
22,0,164,164,164,1587.500,1603.500
23,0,176,176,176,1630.500,1586.500
24,0,160,160,160,1618.500,1610.500
25,0,181,181,181,1646.500,1040.500
26,0,180,180,180,1640.500,1059.500
27,0,176,176,176,1541.500,1092.500
28,0,194,194,194,1527.500,1236.500
29,0,164,164,164,1457.500,1240.500
30,0,176,176,176,1443.500,1197.500
31,0,168,168,168,1354.500,1117.500
32,0,199,199,199,909.500,1395.500
33,0,180,180,180,1019.500,1463.500
34,0,192,192,192,924.500,1593.500
35,0,176,176,176,1168.167,1436.167
36,0,165,165,165,1141.500,1468.167
37,0,182,182,182,1178.833,1464.167
38,0,176,176,176,1181.500,1486.833
39,0,173,173,173,1120.167,1530.833
40,0,168,168,168,1068.167,1556.167
41,0,188,188,188,1073.500,1580.167
42,0,168,168,168,1189.500,1608.167
43,0,183,183,183,1277.500,1309.500
44,0,169,169,169,1254.833,1173.500
45,0,175,175,175,1186.833,1285.500
46,0,196,196,196,1138.833,1246.833
47,0,142,142,142,1942.500,1912.500
48,0,154,154,154,1986.500,1915.500
49,0,140,140,140,1986.500,1883.500
50,0,133,133,133,1900.500,1848.500
51,0,152,152,152,1834.500,1933.500
52,0,167,167,167,1838.500,2028.500
53,0,139,139,139,1877.500,2061.500
54,0,135,135,135,1943.500,2066.500
55,0,149,149,149,1981.500,2052.500
56,0,175,175,175,1614.167,1548.167
57,0,181,181,181,1656.167,1342.167
58,0,146,146,146,2236.833,2250.167
59,0,149,149,149,2104.833,2210.167
60,0,148,148,148,2070.167,2224.833
61,0,156,156,156,2082.167,2260.833
62,0,152,152,152,2102.167,2287.500
63,0,137,137,137,2068.833,2072.833
64,0,136,136,136,2278.167,2190.167
65,0,147,147,147,2322.167,2168.833
66,0,155,155,155,2374.167,2115.500
67,0,157,157,157,2415.500,2166.167
68,0,153,153,153,2247.500,2480.833
69,0,149,149,149,2162.167,2499.500
70,0,154,154,154,2170.167,2548.833
71,0,156,156,156,2146.167,2659.500
72,0,150,150,150,2028.833,2388.833
73,0,151,151,151,1988.833,2316.833
74,0,145,145,145,1971.500,2324.833
75,0,147,147,147,1946.167,2304.833
76,0,129,129,129,1924.833,2318.167
77,0,153,153,153,1923.500,2456.833
78,0,162,162,162,1915.500,2472.833
79,0,140,140,140,1939.500,2479.500
80,0,149,149,149,1950.167,2446.167
81,0,142,142,142,2008.833,2438.167
82,0,137,137,137,2046.167,2448.833
83,0,145,145,145,2024.833,2484.833
84,0,132,132,132,1947.500,2584.833
85,0,127,127,127,1904.833,2600.833
86,0,149,149,149,1873.500,2197.500
87,0,135,135,135,1851.500,2231.500
88,0,157,157,157,1857.500,2419.500
89,0,135,135,135,1864.500,2521.500
90,0,156,156,156,2039.500,1819.167
91,0,156,156,156,2050.167,1838.500
92,0,154,154,154,2156.833,1998.500
93,0,160,160,160,2038.833,1925.833
94,0,156,156,156,2310.500,1869.833
95,0,169,169,169,2339.500,1824.500
96,0,148,148,148,2497.500,1849.500
97,0,164,164,164,2598.000,1939.000
98,0,189,189,189,2617.500,2223.500
99,0,162,162,162,2611.500,2280.500
100,0,175,175,175,2552.833,2374.500
