 ,Area,Mean,Min,Max,X,Y
1,0,198,198,198,2176.000,924.000
2,0,186,186,186,2202.833,930.833
3,0,192,192,192,2234.000,1067.500
4,0,165,165,165,2167.500,1384.500
5,0,185,185,185,2253.500,1468.000
6,0,185,185,185,2226.000,1517.000
7,0,165,165,165,2233.000,1514.500
8,0,164,164,164,2179.500,1543.000
9,0,159,159,159,2182.500,1603.000
10,0,168,168,168,2231.500,1585.500
11,0,181,181,181,2100.500,1197.500
12,0,170,170,170,2069.500,1242.500
13,0,161,161,161,2092.500,1181.500
14,0,164,164,164,1970.500,1276.500
15,0,180,180,180,1976.500,1338.500
16,0,163,163,163,2072.500,1392.500
17,0,162,162,162,2104.500,1381.500
18,0,190,190,190,1929.500,1183.500
19,0,179,179,179,1981.500,1068.500
20,0,200,200,200,2168.167,932.167
21,0,200,200,200,2202.833,900.833
22,0,173,173,173,1913.500,1426.833
23,0,162,162,162,1882.833,1492.167
24,0,151,151,151,1878.167,1573.500
25,0,151,151,151,1890.167,1581.500
26,0,152,152,152,1908.833,1567.500
27,0,164,164,164,1894.833,1606.833
28,0,174,174,174,1952.167,1570.833
29,0,160,160,160,1998.167,1588.167
30,0,169,169,169,2011.500,1516.833
31,0,156,156,156,2029.500,1474.167
32,0,164,164,164,2062.167,1482.833
33,0,173,173,173,2076.833,1451.500
34,0,168,168,168,2076.833,1420.167
35,0,166,166,166,2111.000,1566.000
36,0,150,150,150,1917.833,1610.833
37,0,178,178,178,1422.833,1825.500
38,0,164,164,164,1444.167,1822.833
39,0,188,188,188,1453.500,1840.167
40,0,165,165,165,1468.167,1824.833
41,0,174,174,174,1468.833,1888.833
42,0,161,161,161,1465.500,1920.833
43,0,158,158,158,1384.167,1864.167
44,0,184,184,184,1369.500,1930.167
45,0,178,178,178,1372.167,1942.833
46,0,162,162,162,1615.500,1883.500
47,0,173,173,173,1600.833,1981.500
48,0,164,164,164,1584.167,2002.167
49,0,173,173,173,1593.500,2010.833
50,0,179,179,179,1622.167,2002.167
51,0,175,175,175,1618.833,2010.833
52,0,174,174,174,1645.500,1979.500
53,0,154,154,154,1630.833,2026.167
54,0,184,184,184,1632.167,2036.167
55,0,180,180,180,1624.167,2038.167
56,0,150,150,150,1609.500,2033.500
57,0,160,160,160,1642.167,2060.833
58,0,162,162,162,1665.500,2068.167
59,0,181,181,181,1628.833,2070.167
60,0,170,170,170,1625.500,2086.167
61,0,192,192,192,1600.167,2172.833
62,0,171,171,171,1600.167,2186.167
63,0,158,158,158,1572.167,2226.833
64,0,158,158,158,1506.167,2221.500
65,0,170,170,170,1475.500,2229.500
66,0,166,166,166,1444.833,2120.833
67,0,154,154,154,1370.833,2113.500
68,0,165,165,165,1370.833,2164.833
69,0,179,179,179,1473.500,2271.500
70,0,162,162,162,1511.500,2296.833
71,0,159,159,159,1577.500,2336.833
72,0,169,169,169,1448.833,2624.167
73,0,202,202,202,1096.000,1829.500
74,0,189,189,189,1097.000,1840.500
75,0,186,186,186,1097.500,1866.500
76,0,179,179,179,1090.000,1889.000
77,0,178,178,178,1052.000,1880.500
78,0,162,162,162,1063.500,1891.000
79,0,171,171,171,1042.000,1882.000
80,0,166,166,166,1035.500,1843.500
81,0,164,164,164,1025.500,1808.000
82,0,178,178,178,1123.500,1805.500
83,0,167,167,167,1162.000,1929.500
84,0,172,172,172,1177.500,1925.500
85,0,176,176,176,1137.500,1951.000
86,0,173,173,173,1126.500,1970.500
87,0,176,176,176,1133.500,2015.500
88,0,162,162,162,1167.500,2021.500
89,0,176,176,176,1179.500,2002.500
90,0,179,179,179,1159.000,2051.500
91,0,191,191,191,1072.500,1990.000
92,0,183,183,183,1053.500,1984.500
93,0,180,180,180,1066.500,1936.500
94,0,196,196,196,1011.500,1964.000
95,0,188,188,188,1066.000,2095.000
96,0,166,166,166,1112.500,2117.500
97,0,166,166,166,1129.000,2070.500
98,0,160,160,160,1178.500,2105.000
99,0,187,187,187,1167.500,2157.500
100,0,177,177,177,1171.000,2170.500
101,0,175,175,175,1125.000,2143.000
102,0,152,152,152,1182.500,2210.500
103,0,176,176,176,1086.500,2184.000
104,0,186,186,186,1068.000,2136.000
105,0,172,172,172,986.000,2094.000
106,0,187,187,187,1016.000,2238.000
107,0,194,194,194,1037.500,2279.500
108,0,165,165,165,1104.500,2305.000
109,0,165,165,165,1299.167,1894.833
110,0,179,179,179,1231.833,1932.833
111,0,158,158,158,1315.167,1993.500
112,0,163,163,163,1259.167,1987.500
113,0,167,167,167,1265.833,2052.833
114,0,171,171,171,1248.500,2047.500
115,0,167,167,167,1239.833,2064.833
116,0,155,155,155,1240.500,2081.500
117,0,181,181,181,1253.833,2112.167
118,0,166,166,166,1253.167,2101.500
119,0,179,179,179,1293.833,2126.833
120,0,164,164,164,1333.167,2128.833
121,0,184,184,184,1419.167,2223.500
122,0,163,163,163,1246.500,2268.167
123,0,185,185,185,1271.167,2276.167
124,0,164,164,164,1278.500,2278.833
125,0,168,168,168,1253.833,2364.833
126,0,184,184,184,1253.167,2362.167
127,0,177,177,177,1217.833,2381.500
128,0,173,173,173,1300.500,2440.833
129,0,159,159,159,1297.833,2463.500
130,0,156,156,156,1367.833,2416.833
131,0,151,151,151,1339.833,2618.833
132,0,157,157,157,1369.833,2624.167
133,0,180,180,180,897.500,1809.500
134,0,195,195,195,938.500,1955.500
135,0,172,172,172,941.500,1945.500
136,0,189,189,189,906.500,1945.500
137,0,202,202,202,847.500,2063.000
138,0,215,215,215,848.667,2074.000
139,0,185,185,185,870.500,2029.167
140,0,191,191,191,841.500,2144.500
141,0,181,181,181,841.000,2158.000
142,0,180,180,180,767.000,2057.500
143,0,181,181,181,771.000,2047.500
144,0,182,182,182,881.500,2213.500
145,0,180,180,180,832.000,2188.500
146,0,198,198,198,824.000,2238.500
147,0,196,196,196,937.500,2267.000
148,0,174,174,174,937.000,2255.500
149,0,189,189,189,936.000,2335.000
150,0,167,167,167,1300.833,1850.167
151,0,171,171,171,1248.833,1828.167
152,0,173,173,173,1326.500,1861.500
153,0,173,173,173,1218.167,1841.500
154,0,163,163,163,1347.000,1988.500
155,0,175,175,175,1632.167,1857.833
156,0,187,187,187,1634.833,1851.833
157,0,160,160,160,1324.500,3145.500
